data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-05-17T15:51:52,Abruzzo,418416,200098,618514,690110,89.63,3204.36,1532.41,5285.08,2021-05-17T20:48:02
2021-05-17T15:51:52,Basilicata,184255,79360,263615,295805,89.12,3308.38,1424.94,5311.31,2021-05-17T20:48:02
2021-05-17T15:51:52,Calabria,553474,241512,794986,909100,87.45,2875.64,1254.8,4723.33,2021-05-17T20:48:02
2021-05-17T15:51:52,Campania,1819854,704259,2524113,2737665,92.2,3145.35,1217.21,4731.65,2021-05-17T20:48:02
2021-05-17T15:51:52,Emilia-Romagna,1442470,694144,2136614,2321350,92.04,3229.08,1553.9,5196.53,2021-05-17T20:48:02
2021-05-17T15:51:52,Friuli-Venezia Giulia,382194,180355,562549,645955,87.09,3155.09,1488.87,5332.49,2021-05-17T20:48:02
2021-05-17T15:51:52,Lazio,1835637,834452,2670089,2985470,89.44,3129.53,1422.63,5089.84,2021-05-17T20:48:02
2021-05-17T15:51:52,Liguria,507236,281212,788448,837920,94.1,3287.07,1822.35,5430.01,2021-05-17T20:48:02
2021-05-17T15:51:52,Lombardia,3428358,1345411,4773769,5080030,93.97,3393.08,1331.57,5027.76,2021-05-17T20:48:02
2021-05-17T15:51:52,Marche,483480,250239,733719,776630,94.47,3184.14,1648.04,5114.79,2021-05-17T20:48:02
2021-05-17T15:51:52,Molise,104085,49224,153309,164425,93.24,3443.5,1628.5,5439.76,2021-05-17T20:48:02
2021-05-17T15:51:52,P.A. Bolzano,180437,72320,252757,290995,86.86,3464.01,1388.39,5586.49,2021-05-17T20:48:02
2021-05-17T15:51:52,P.A. Trento,189976,51129,241105,265900,90.68,3503.71,942.97,4903.97,2021-05-17T20:48:02
2021-05-17T15:51:52,Piemonte,1374619,680387,2055006,2255270,91.12,3166.32,1567.22,5194.83,2021-05-17T20:48:02
2021-05-17T15:51:52,Puglia,1305495,577799,1883294,1985625,94.85,3256.98,1441.51,4953.79,2021-05-17T20:48:02
2021-05-17T15:51:52,Sardegna,480983,196041,677024,840840,80.52,2949.96,1202.36,5157.03,2021-05-17T20:48:02
2021-05-17T15:51:52,Sicilia,1350387,630761,1981148,2223075,89.12,2717.95,1269.54,4474.42,2021-05-17T20:48:02
2021-05-17T15:51:52,Toscana,1123290,577705,1700995,1866840,91.12,3017.38,1551.83,5014.71,2021-05-17T20:48:02
2021-05-17T15:51:52,Umbria,280203,129349,409552,452065,90.6,3183.09,1469.4,5135.44,2021-05-17T20:48:02
2021-05-17T15:51:52,Valle d'Aosta,40921,19215,60136,66860,89.94,3260.61,1531.06,5327.45,2021-05-17T20:48:02
2021-05-17T15:51:52,Veneto,1655557,667860,2323417,2439860,95.23,3373.38,1360.84,4971.49,2021-05-17T20:48:02
2021-05-17T15:51:52,Italia,19141327,8462832,27604159,30131790,91.61,3177.88,1405.02,5002.54,2021-05-17T20:48:02
