data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-03-20T05:01:20,Abruzzo,123420,44886,168306,202400,83.16,945.19,343.75,1550.04,2021-03-20T06:02:02
2021-03-20T05:01:20,Basilicata,45416,28111,73527,91635,80.24,815.46,504.75,1645.35,2021-03-20T06:02:02
2021-03-20T05:01:20,Calabria,135786,57307,193093,285460,67.64,705.49,297.74,1483.14,2021-03-20T06:02:02
2021-03-20T05:01:20,Campania,429294,214907,644201,771295,83.52,741.97,371.43,1333.07,2021-03-20T06:02:02
2021-03-20T05:01:20,Emilia-Romagna,423834,224657,648491,797340,81.33,948.79,502.91,1784.91,2021-03-20T06:02:02
2021-03-20T05:01:20,Friuli-Venezia Giulia,112446,62241,174687,221275,78.95,928.26,513.81,1826.67,2021-03-20T06:02:02
2021-03-20T05:01:20,Lazio,538503,225040,763543,947410,80.59,918.08,383.66,1615.21,2021-03-20T06:02:02
2021-03-20T05:01:20,Liguria,138598,69805,208403,300920,69.26,898.16,452.36,1950.07,2021-03-20T06:02:02
2021-03-20T05:01:20,Lombardia,794900,381546,1176446,1572370,74.82,786.72,377.62,1556.19,2021-03-20T06:02:02
2021-03-20T05:01:20,Marche,133184,63073,196257,242030,81.09,877.13,415.39,1593.98,2021-03-20T06:02:02
2021-03-20T05:01:20,Molise,29681,12259,41940,52975,79.17,981.95,405.57,1752.6,2021-03-20T06:02:02
2021-03-20T05:01:20,P.A. Bolzano,57010,28188,85198,97065,87.77,1094.47,541.15,1863.44,2021-03-20T06:02:02
2021-03-20T05:01:20,P.A. Trento,46883,25428,72311,87600,82.55,864.66,468.97,1615.6,2021-03-20T06:02:02
2021-03-20T05:01:20,Piemonte,426676,201036,627712,766330,81.91,982.81,463.07,1765.18,2021-03-20T06:02:02
2021-03-20T05:01:20,Puglia,357133,132528,489661,581545,84.2,890.98,330.63,1450.85,2021-03-20T06:02:02
2021-03-20T05:01:20,Sardegna,114658,49083,163741,246870,66.33,703.22,301.04,1514.1,2021-03-20T06:02:02
2021-03-20T05:01:20,Sicilia,404993,178933,583926,754025,77.44,815.14,360.14,1517.64,2021-03-20T06:02:02
2021-03-20T05:01:20,Toscana,347045,151835,498880,618060,80.72,932.23,407.86,1660.23,2021-03-20T06:02:02
2021-03-20T05:01:20,Umbria,76227,29621,105848,135435,78.15,865.94,336.49,1538.54,2021-03-20T06:02:02
2021-03-20T05:01:20,Valle d'Aosta,11461,6632,18093,20450,88.47,913.22,528.44,1629.47,2021-03-20T06:02:02
2021-03-20T05:01:20,Veneto,404869,192902,597771,785010,76.15,824.97,393.06,1599.55,2021-03-20T06:02:02
2021-03-20T05:01:20,Italia,5152017,2380018,7532035,9577500,78.64,855.35,395.14,1590.08,2021-03-20T06:02:02
