data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-03-23T14:31:21,Abruzzo,129723,50978,180701,202400,89.28,993.46,390.41,1550.04,2021-03-23T16:04:02
2021-03-23T14:31:21,Basilicata,46731,30678,77409,91635,84.48,839.08,550.84,1645.35,2021-03-23T16:04:02
2021-03-23T14:31:21,Calabria,145417,63558,208975,285460,73.21,755.53,330.22,1483.14,2021-03-23T16:04:02
2021-03-23T14:31:21,Campania,462319,224322,686641,771295,89.02,799.05,387.71,1333.07,2021-03-23T16:04:02
2021-03-23T14:31:21,Emilia-Romagna,453105,244486,697591,797340,87.49,1014.31,547.3,1784.91,2021-03-23T16:04:02
2021-03-23T14:31:21,Friuli-Venezia Giulia,117908,67450,185358,221275,83.77,973.35,556.81,1826.67,2021-03-23T16:04:02
2021-03-23T14:31:21,Lazio,583868,245750,829618,947410,87.57,995.42,418.97,1615.21,2021-03-23T16:04:02
2021-03-23T14:31:21,Liguria,145574,75768,221342,300920,73.56,943.37,491.0,1950.07,2021-03-23T16:04:02
2021-03-23T14:31:21,Lombardia,874562,412275,1286837,1572370,81.84,865.56,408.03,1556.19,2021-03-23T16:04:02
2021-03-23T14:31:21,Marche,139281,73320,212601,242030,87.84,917.29,482.88,1593.98,2021-03-23T16:04:02
2021-03-23T14:31:21,Molise,32742,14672,47414,52975,89.5,1083.22,485.4,1752.6,2021-03-23T16:04:02
2021-03-23T14:31:21,P.A. Bolzano,59592,29559,89151,97065,91.85,1144.04,567.47,1863.44,2021-03-23T16:04:02
2021-03-23T14:31:21,P.A. Trento,49829,26741,76570,87600,87.41,918.99,493.18,1615.6,2021-03-23T16:04:02
2021-03-23T14:31:21,Piemonte,442003,223734,665737,766330,86.87,1018.12,515.35,1765.18,2021-03-23T16:04:02
2021-03-23T14:31:21,Puglia,367642,146779,514421,581545,88.46,917.2,366.19,1450.85,2021-03-23T16:04:02
2021-03-23T14:31:21,Sardegna,125594,54010,179604,246870,72.75,770.29,331.25,1514.1,2021-03-23T16:04:02
2021-03-23T14:31:21,Sicilia,453403,196364,649767,754025,86.17,912.57,395.23,1517.64,2021-03-23T16:04:02
2021-03-23T14:31:21,Toscana,364424,156374,520798,618060,84.26,978.92,420.05,1660.23,2021-03-23T16:04:02
2021-03-23T14:31:21,Umbria,82059,32115,114174,135435,84.3,932.19,364.83,1538.54,2021-03-23T16:04:02
2021-03-23T14:31:21,Valle d'Aosta,12317,6998,19315,20450,94.45,981.43,557.61,1629.47,2021-03-23T16:04:02
2021-03-23T14:31:21,Veneto,442229,206629,648858,785010,82.66,901.09,421.03,1599.55,2021-03-23T16:04:02
2021-03-23T14:31:21,Italia,5530322,2582560,8112882,9577500,84.71,918.16,428.76,1590.08,2021-03-23T16:04:02
