data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-02-10T14:00:16,Abruzzo,24034,19018,43052,47100,91.41,184.06,145.65,360.71,2021-02-10T19:48:02
2021-02-10T14:00:16,Basilicata,12524,10102,22626,27225,83.11,224.87,181.39,488.84,2021-02-10T19:48:02
2021-02-10T14:00:16,Calabria,37315,27334,64649,79990,80.82,193.87,142.02,415.6,2021-02-10T19:48:02
2021-02-10T14:00:16,Campania,131961,101924,233885,227965,102.6,228.07,176.16,394.0,2021-02-10T19:48:02
2021-02-10T14:00:16,Emilia-Romagna,147787,122973,270760,277110,97.71,330.83,275.28,620.33,2021-02-10T19:48:02
2021-02-10T14:00:16,Friuli-Venezia Giulia,38647,32337,70984,76055,93.33,319.04,266.95,627.85,2021-02-10T19:48:02
2021-02-10T14:00:16,Lazio,140852,113785,254637,275280,92.5,240.13,193.99,469.32,2021-02-10T19:48:02
2021-02-10T14:00:16,Liguria,39441,31999,71440,95620,74.71,255.59,207.36,619.65,2021-02-10T19:48:02
2021-02-10T14:00:16,Lombardia,250720,212577,463297,474870,97.56,248.14,210.39,469.98,2021-02-10T19:48:02
2021-02-10T14:00:16,Marche,31516,27428,58944,57610,102.32,207.56,180.64,379.41,2021-02-10T19:48:02
2021-02-10T14:00:16,Molise,7878,6414,14292,16145,88.52,260.63,212.2,534.13,2021-02-10T19:48:02
2021-02-10T14:00:16,P.A. Bolzano,22996,20128,43124,41305,104.4,441.47,386.41,792.97,2021-02-10T19:48:02
2021-02-10T14:00:16,P.A. Trento,16714,10855,27569,30340,90.87,308.25,200.2,559.56,2021-02-10T19:48:02
2021-02-10T14:00:16,Piemonte,142697,119833,262530,252580,103.94,328.69,276.03,581.8,2021-02-10T19:48:02
2021-02-10T14:00:16,Puglia,84350,63953,148303,150275,98.69,210.44,159.55,374.91,2021-02-10T19:48:02
2021-02-10T14:00:16,Sardegna,32573,25332,57905,64380,89.94,199.78,155.37,394.85,2021-02-10T19:48:02
2021-02-10T14:00:16,Sicilia,117996,98342,216338,241615,89.54,237.49,197.93,486.3,2021-02-10T19:48:02
2021-02-10T14:00:16,Toscana,93512,70165,163677,169530,96.55,251.19,188.48,455.39,2021-02-10T19:48:02
2021-02-10T14:00:16,Umbria,16011,13524,29535,30555,96.66,181.88,153.63,347.1,2021-02-10T19:48:02
2021-02-10T14:00:16,Valle d'Aosta,4790,3722,8512,7730,110.12,381.67,296.57,615.93,2021-02-10T19:48:02
2021-02-10T14:00:16,Veneto,124458,105139,229597,248270,92.48,253.6,214.23,505.88,2021-02-10T19:48:02
2021-02-10T14:00:16,Italia,1518772,1236884,2755656,2891550,95.3,252.15,205.35,480.06,2021-02-10T19:48:02
