data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-03-30T13:31:25,Abruzzo,149144,64647,213791,248490,86.04,1142.19,495.09,1903.02,2021-03-30T16:10:01
2021-03-30T13:31:25,Basilicata,53293,31546,84839,105725,80.24,956.9,566.42,1898.34,2021-03-30T16:10:01
2021-03-30T13:31:25,Calabria,167799,79508,247307,323990,76.33,871.82,413.09,1683.33,2021-03-30T16:10:01
2021-03-30T13:31:25,Campania,566183,242840,809023,943375,85.76,978.56,419.71,1630.48,2021-03-30T16:10:01
2021-03-30T13:31:25,Emilia-Romagna,545123,283983,829106,940380,88.17,1220.3,635.72,2105.12,2021-03-30T16:10:01
2021-03-30T13:31:25,Friuli-Venezia Giulia,139554,77640,217194,250655,86.65,1152.05,640.93,2069.21,2021-03-30T16:10:01
2021-03-30T13:31:25,Lazio,706752,285991,992743,1149900,86.33,1204.92,487.58,1960.43,2021-03-30T16:10:01
2021-03-30T13:31:25,Liguria,176324,93508,269832,344290,78.37,1142.64,605.96,2231.12,2021-03-30T16:10:01
2021-03-30T13:31:25,Lombardia,1052788,484078,1536866,1808290,84.99,1041.95,479.1,1789.68,2021-03-30T16:10:01
2021-03-30T13:31:25,Marche,161020,92086,253106,303190,83.48,1060.46,606.47,1996.77,2021-03-30T16:10:01
2021-03-30T13:31:25,Molise,41914,19134,61048,66905,91.25,1386.66,633.02,2213.46,2021-03-30T16:10:01
2021-03-30T13:31:25,P.A. Bolzano,68212,34907,103119,109185,94.44,1309.53,670.14,2096.12,2021-03-30T16:10:01
2021-03-30T13:31:25,P.A. Trento,59948,30847,90795,102160,88.88,1105.62,568.91,1884.13,2021-03-30T16:10:01
2021-03-30T13:31:25,Piemonte,496340,277042,773382,896870,86.23,1143.28,638.14,2065.87,2021-03-30T16:10:01
2021-03-30T13:31:25,Puglia,401655,182841,584496,700105,83.49,1002.06,456.16,1746.64,2021-03-30T16:10:01
2021-03-30T13:31:25,Sardegna,160830,59852,220682,283190,77.93,986.4,367.08,1736.86,2021-03-30T16:10:01
2021-03-30T13:31:25,Sicilia,535011,229925,764936,863035,88.63,1076.83,462.77,1737.04,2021-03-30T16:10:01
2021-03-30T13:31:25,Toscana,432200,181968,614168,708970,86.63,1160.98,488.8,1904.44,2021-03-30T16:10:01
2021-03-30T13:31:25,Umbria,100685,37042,137727,156835,87.82,1143.78,420.8,1781.64,2021-03-30T16:10:01
2021-03-30T13:31:25,Valle d'Aosta,14958,7370,22328,25260,88.39,1191.86,587.25,2012.73,2021-03-30T16:10:01
2021-03-30T13:31:25,Veneto,592072,240367,832439,916380,90.84,1206.41,489.77,1867.23,2021-03-30T16:10:01
2021-03-30T13:31:25,Italia,6621805,3037122,9658927,11247180,85.88,1099.37,504.23,1867.28,2021-03-30T16:10:01
