data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-05-24T19:12:55,Abruzzo,475984,231306,707290,746770,94.71,3645.24,1771.41,5719.0,2021-05-25T02:26:02
2021-05-24T19:12:55,Basilicata,199808,100655,300463,319725,93.98,3587.64,1807.31,5740.81,2021-05-25T02:26:02
2021-05-24T19:12:55,Calabria,637896,286304,924200,1002850,92.16,3314.26,1487.52,5210.42,2021-05-25T02:26:02
2021-05-24T19:12:55,Campania,2086607,846939,2933546,3061485,95.82,3606.39,1463.81,5291.32,2021-05-25T02:26:02
2021-05-24T19:12:55,Emilia-Romagna,1587311,800999,2388310,2514850,94.97,3553.32,1793.1,5629.69,2021-05-25T02:26:02
2021-05-24T19:12:55,Friuli-Venezia Giulia,448368,202148,650516,722155,90.08,3701.37,1668.77,5961.54,2021-05-25T02:26:02
2021-05-24T19:12:55,Lazio,2110755,909818,3020573,3270920,92.35,3598.57,1551.12,5576.5,2021-05-25T02:26:02
2021-05-24T19:12:55,Liguria,564992,301747,866739,906970,95.56,3661.34,1955.43,5877.48,2021-05-25T02:26:02
2021-05-24T19:12:55,Lombardia,3666808,1722189,5388997,5560650,96.91,3629.08,1704.47,5503.43,2021-05-25T02:26:02
2021-05-24T19:12:55,Marche,540432,277911,818343,842210,97.17,3559.22,1830.29,5546.69,2021-05-25T02:26:02
2021-05-24T19:12:55,Molise,120264,51929,172193,179805,95.77,3978.76,1718.0,5948.59,2021-05-25T02:26:02
2021-05-24T19:12:55,P.A. Bolzano,203536,81091,284627,313445,90.81,3907.46,1556.77,6017.48,2021-05-25T02:26:02
2021-05-24T19:12:55,P.A. Trento,208481,62982,271463,289670,93.71,3844.99,1161.57,5342.36,2021-05-25T02:26:02
2021-05-24T19:12:55,Piemonte,1507142,791554,2298696,2444360,94.04,3471.58,1823.28,5630.38,2021-05-25T02:26:02
2021-05-24T19:12:55,Puglia,1458369,649272,2107641,2180555,96.66,3638.38,1619.82,5440.1,2021-05-25T02:26:02
2021-05-24T19:12:55,Sardegna,569986,227282,797268,918870,86.77,3495.83,1393.96,5635.6,2021-05-25T02:26:02
2021-05-24T19:12:55,Sicilia,1527438,751671,2279109,2456502,92.78,3074.3,1512.9,4944.24,2021-05-25T02:26:02
2021-05-24T19:12:55,Toscana,1268620,638945,1907565,2025810,94.16,3407.77,1716.33,5441.73,2021-05-25T02:26:02
2021-05-24T19:12:55,Umbria,310921,156594,467515,489365,95.54,3532.05,1778.9,5559.17,2021-05-25T02:26:02
2021-05-24T19:12:55,Valle d'Aosta,44460,22519,66979,72640,92.21,3542.6,1794.33,5788.0,2021-05-25T02:26:02
2021-05-24T19:12:55,Veneto,1767837,814232,2582069,2655860,97.22,3602.17,1659.09,5411.61,2021-05-25T02:26:02
2021-05-24T19:12:55,Italia,21306015,9928087,31234102,32975467,94.72,3537.27,1648.28,5474.66,2021-05-25T02:26:02
