data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-02-02T20:01:15,Abruzzo,19840,12854,32694,40080,81.57,151.94,98.44,306.95,2021-02-03T02:06:01
2021-02-02T20:01:15,Basilicata,11363,5784,17147,21375,80.22,204.03,103.85,383.8,2021-02-03T02:06:01
2021-02-02T20:01:15,Calabria,32924,13722,46646,64780,72.01,171.06,71.29,336.57,2021-02-03T02:06:01
2021-02-02T20:01:15,Campania,109209,76434,185643,185845,99.89,188.75,132.1,321.21,2021-02-03T02:06:01
2021-02-02T20:01:15,Emilia-Romagna,131770,82423,214193,225825,94.85,294.98,184.51,505.53,2021-02-03T02:06:01
2021-02-02T20:01:15,Friuli-Venezia Giulia,35835,18597,54432,62015,87.77,295.83,153.52,511.95,2021-02-03T02:06:01
2021-02-02T20:01:15,Lazio,122574,74285,196859,236670,83.18,208.97,126.65,403.49,2021-02-03T02:06:01
2021-02-02T20:01:15,Liguria,37205,19209,56414,79240,71.19,241.1,124.48,513.5,2021-02-03T02:06:01
2021-02-02T20:01:15,Lombardia,234403,99321,333724,390630,85.43,231.99,98.3,386.61,2021-02-03T02:06:01
2021-02-02T20:01:15,Marche,28751,16529,45280,47080,96.18,189.35,108.86,310.06,2021-02-03T02:06:01
2021-02-02T20:01:15,Molise,6926,3989,10915,13805,79.07,229.14,131.97,456.72,2021-02-03T02:06:01
2021-02-02T20:01:15,P.A. Bolzano,22717,7541,30258,33115,91.37,436.12,144.77,635.74,2021-02-03T02:06:01
2021-02-02T20:01:15,P.A. Trento,13880,6474,20354,25660,79.32,255.99,119.4,473.24,2021-02-03T02:06:01
2021-02-02T20:01:15,Piemonte,137149,63109,200258,205780,97.32,315.91,145.37,474.0,2021-02-03T02:06:01
2021-02-02T20:01:15,Puglia,74660,40072,114732,124535,92.13,186.26,99.97,310.69,2021-02-03T02:06:01
2021-02-02T20:01:15,Sardegna,26927,17440,44367,55020,80.64,165.15,106.96,337.45,2021-02-03T02:06:01
2021-02-02T20:01:15,Sicilia,96665,72114,168779,206515,81.73,194.56,145.15,415.66,2021-02-03T02:06:01
2021-02-02T20:01:15,Toscana,77924,52027,129951,137940,94.21,209.32,139.76,370.53,2021-02-03T02:06:01
2021-02-02T20:01:15,Umbria,15018,9800,24818,25875,95.91,170.6,111.33,293.94,2021-02-03T02:06:01
2021-02-02T20:01:15,Valle d'Aosta,4202,2032,6234,6560,95.03,334.82,161.91,522.7,2021-02-03T02:06:01
2021-02-02T20:01:15,Veneto,113848,74222,188070,202640,92.81,231.98,151.24,412.9,2021-02-03T02:06:01
2021-02-02T20:01:15,Italia,1353790,767978,2121768,2390985,88.74,224.76,127.5,396.96,2021-02-03T02:06:01
