data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-02-06T07:02:35,Abruzzo,21367,16301,37668,47100,79.97,163.64,124.84,360.71,2021-02-06T11:48:02
2021-02-06T07:02:35,Basilicata,11568,8419,19987,27225,73.41,207.71,151.17,488.84,2021-02-06T11:48:02
2021-02-06T07:02:35,Calabria,34532,19683,54215,79990,67.78,179.41,102.27,415.6,2021-02-06T11:48:02
2021-02-06T07:02:35,Campania,113677,96716,210393,227965,92.29,196.47,167.16,394.0,2021-02-06T11:48:02
2021-02-06T07:02:35,Emilia-Romagna,137478,108633,246111,276135,89.13,307.76,243.18,618.15,2021-02-06T11:48:02
2021-02-06T07:02:35,Friuli-Venezia Giulia,36104,27397,63501,76055,83.49,298.05,226.17,627.85,2021-02-06T11:48:02
2021-02-06T07:02:35,Lazio,125113,87228,212341,284640,74.6,213.3,148.71,485.27,2021-02-06T11:48:02
2021-02-06T07:02:35,Liguria,37705,25656,63361,95620,66.26,244.34,166.26,619.65,2021-02-06T11:48:02
2021-02-06T07:02:35,Lombardia,239555,168724,408279,474870,85.98,237.09,166.99,469.98,2021-02-06T11:48:02
2021-02-06T07:02:35,Marche,29292,22375,51667,57610,89.68,192.91,147.36,379.41,2021-02-06T11:48:02
2021-02-06T07:02:35,Molise,7398,5669,13067,16145,80.94,244.75,187.55,534.13,2021-02-06T11:48:02
2021-02-06T07:02:35,P.A. Bolzano,22821,11334,34155,41305,82.69,438.11,217.59,792.97,2021-02-06T11:48:02
2021-02-06T07:02:35,P.A. Trento,15053,9026,24079,30340,79.36,277.62,166.47,559.56,2021-02-06T11:48:02
2021-02-06T07:02:35,Piemonte,139097,91930,231027,252580,91.47,320.4,211.75,581.8,2021-02-06T11:48:02
2021-02-06T07:02:35,Puglia,78088,54751,132839,150275,88.4,194.82,136.59,374.91,2021-02-06T11:48:02
2021-02-06T07:02:35,Sardegna,28815,20971,49786,64380,77.33,176.73,128.62,394.85,2021-02-06T11:48:02
2021-02-06T07:02:35,Sicilia,105761,88081,193842,241615,80.23,212.87,177.28,486.3,2021-02-06T11:48:02
2021-02-06T07:02:35,Toscana,81095,63663,144758,169530,85.39,217.84,171.01,455.39,2021-02-06T11:48:02
2021-02-06T07:02:35,Umbria,15183,12480,27663,30555,90.54,172.48,141.77,347.1,2021-02-06T11:48:02
2021-02-06T07:02:35,Valle d'Aosta,4381,2995,7376,7730,95.42,349.08,238.64,615.93,2021-02-06T11:48:02
2021-02-06T07:02:35,Veneto,116354,93020,209374,248270,84.33,237.08,189.54,505.88,2021-02-06T11:48:02
2021-02-06T07:02:35,Italia,1400437,1035052,2435489,2899935,83.98,232.5,171.84,481.45,2021-02-06T11:48:02
