data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-04-05T17:31:22,Abruzzo,173227,75119,248346,316730,78.41,1326.63,575.29,2425.62,2021-04-05T22:38:02
2021-04-05T17:31:22,Basilicata,68652,35884,104536,131785,79.32,1232.68,644.31,2366.26,2021-04-05T22:38:02
2021-04-05T17:31:22,Calabria,195145,100887,296032,412450,71.77,1013.9,524.17,2142.93,2021-04-05T22:38:02
2021-04-05T17:31:22,Campania,670314,260639,930953,1177215,79.08,1158.54,450.48,2034.64,2021-04-05T22:38:02
2021-04-05T17:31:22,Emilia-Romagna,634681,306272,940953,1160360,81.09,1420.78,685.61,2597.56,2021-04-05T22:38:02
2021-04-05T17:31:22,Friuli-Venezia Giulia,167749,82488,250237,310555,80.58,1384.8,680.96,2563.7,2021-04-05T22:38:02
2021-04-05T17:31:22,Lazio,825943,331389,1157332,1468350,78.82,1408.13,564.98,2503.35,2021-04-05T22:38:02
2021-04-05T17:31:22,Liguria,218625,107035,325660,437060,74.51,1416.77,693.62,2832.3,2021-04-05T22:38:02
2021-04-05T17:31:22,Lombardia,1204030,566567,1770597,2275180,77.82,1191.64,560.74,2251.77,2021-04-05T22:38:02
2021-04-05T17:31:22,Marche,193762,105091,298853,380410,78.56,1276.09,692.12,2505.33,2021-04-05T22:38:02
2021-04-05T17:31:22,Molise,48615,22344,70959,83425,85.06,1608.36,739.22,2760.0,2021-04-05T22:38:02
2021-04-05T17:31:22,P.A. Bolzano,73067,39846,112913,132075,85.49,1402.73,764.96,2535.56,2021-04-05T22:38:02
2021-04-05T17:31:22,P.A. Trento,68660,34081,102741,125750,81.7,1266.29,628.55,2319.2,2021-04-05T22:38:02
2021-04-05T17:31:22,Piemonte,567253,323687,890940,1113680,80.0,1306.62,745.59,2565.27,2021-04-05T22:38:02
2021-04-05T17:31:22,Puglia,448053,209175,657228,889115,73.92,1117.81,521.86,2218.19,2021-04-05T22:38:02
2021-04-05T17:31:22,Sardegna,191759,71149,262908,361870,72.65,1176.09,436.37,2219.42,2021-04-05T22:38:02
2021-04-05T17:31:22,Sicilia,597147,254789,851936,1080385,78.85,1201.89,512.82,2174.51,2021-04-05T22:38:02
2021-04-05T17:31:22,Toscana,540126,216894,757020,896350,84.46,1450.89,582.62,2407.78,2021-04-05T22:38:02
2021-04-05T17:31:22,Umbria,114148,45038,159186,203755,78.13,1296.72,511.63,2314.65,2021-04-05T22:38:02
2021-04-05T17:31:22,Valle d'Aosta,18672,7667,26339,30130,87.42,1487.8,610.91,2400.78,2021-04-05T22:38:02
2021-04-05T17:31:22,Veneto,719515,279878,999393,1149850,86.92,1466.09,570.28,2342.95,2021-04-05T22:38:02
2021-04-05T17:31:22,Italia,7739143,3475919,11215062,14136480,79.33,1284.87,577.08,2346.97,2021-04-05T22:38:02
