data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-05-23T19:14:05,Abruzzo,466978,228186,695164,746770,93.09,3576.27,1747.52,5719.0,2021-05-24T03:22:01
2021-05-23T19:14:05,Basilicata,199375,97126,296501,319725,92.74,3579.87,1743.94,5740.81,2021-05-24T03:22:01
2021-05-23T19:14:05,Calabria,628548,279622,908170,1002850,90.56,3265.69,1452.81,5210.42,2021-05-24T03:22:01
2021-05-23T19:14:05,Campania,2063416,831053,2894469,3061485,94.54,3566.31,1436.35,5291.32,2021-05-24T03:22:01
2021-05-23T19:14:05,Emilia-Romagna,1567034,787856,2354890,2514850,93.64,3507.93,1763.68,5629.69,2021-05-24T03:22:01
2021-05-23T19:14:05,Friuli-Venezia Giulia,441180,199641,640821,722155,88.74,3642.03,1648.08,5961.54,2021-05-24T03:22:01
2021-05-23T19:14:05,Lazio,2070334,901168,2971502,3270920,90.85,3529.65,1536.38,5576.5,2021-05-24T03:22:01
2021-05-23T19:14:05,Liguria,556761,299507,856268,906970,94.41,3608.01,1940.91,5877.48,2021-05-24T03:22:01
2021-05-23T19:14:05,Lombardia,3627208,1683531,5310739,5560650,95.51,3589.88,1666.21,5503.43,2021-05-24T03:22:01
2021-05-23T19:14:05,Marche,532002,275300,807302,842210,95.86,3503.7,1813.09,5546.69,2021-05-24T03:22:01
2021-05-23T19:14:05,Molise,118915,51322,170237,179805,94.68,3934.13,1697.91,5948.59,2021-05-24T03:22:01
2021-05-23T19:14:05,P.A. Bolzano,201746,80892,282638,313445,90.17,3873.09,1552.95,6017.48,2021-05-24T03:22:01
2021-05-23T19:14:05,P.A. Trento,207349,60046,267395,289670,92.31,3824.12,1107.42,5342.36,2021-05-24T03:22:01
2021-05-23T19:14:05,Piemonte,1490884,779915,2270799,2444360,92.9,3434.13,1796.47,5630.38,2021-05-24T03:22:01
2021-05-23T19:14:05,Puglia,1439481,641448,2080929,2180555,95.43,3591.25,1600.3,5440.1,2021-05-24T03:22:01
2021-05-23T19:14:05,Sardegna,564481,224280,788761,918870,85.84,3462.07,1375.55,5635.6,2021-05-24T03:22:01
2021-05-23T19:14:05,Sicilia,1503579,730620,2234199,2456502,90.95,3026.28,1470.53,4944.24,2021-05-24T03:22:01
2021-05-23T19:14:05,Toscana,1246266,632476,1878742,2025810,92.74,3347.72,1698.96,5441.73,2021-05-24T03:22:01
2021-05-23T19:14:05,Umbria,305021,154951,459972,489365,93.99,3465.03,1760.24,5559.17,2021-05-24T03:22:01
2021-05-23T19:14:05,Valle d'Aosta,43772,22060,65832,72640,90.63,3487.78,1757.75,5788.0,2021-05-24T03:22:01
2021-05-23T19:14:05,Veneto,1756735,787721,2544456,2655860,95.81,3579.55,1605.07,5411.61,2021-05-24T03:22:01
2021-05-23T19:14:05,Italia,21031065,9748721,30779786,32975467,93.34,3491.62,1618.5,5474.66,2021-05-24T03:22:01
