data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-05-15T15:12:50,Abruzzo,406982,191389,598371,690110,86.71,3116.8,1465.72,5285.08,2021-05-15T20:58:02
2021-05-15T15:12:50,Basilicata,177580,74786,252366,295805,85.31,3188.53,1342.82,5311.31,2021-05-15T20:58:02
2021-05-15T15:12:50,Calabria,527180,232379,759559,909100,83.55,2739.02,1207.35,4723.33,2021-05-15T20:58:02
2021-05-15T15:12:50,Campania,1749323,668193,2417516,2707535,89.29,3023.44,1154.87,4679.57,2021-05-15T20:58:02
2021-05-15T15:12:50,Emilia-Romagna,1406406,677660,2084066,2321350,89.78,3148.35,1517.0,5196.53,2021-05-15T20:58:02
2021-05-15T15:12:50,Friuli-Venezia Giulia,369770,175811,545581,645955,84.46,3052.53,1451.36,5332.49,2021-05-15T20:58:02
2021-05-15T15:12:50,Lazio,1757217,808935,2566152,2985470,85.95,2995.83,1379.13,5089.84,2021-05-15T20:58:02
2021-05-15T15:12:50,Liguria,499865,276959,776824,837920,92.71,3239.3,1794.79,5430.01,2021-05-15T20:58:02
2021-05-15T15:12:50,Lombardia,3348309,1269840,4618149,5080230,90.9,3313.86,1256.77,5027.95,2021-05-15T20:58:02
2021-05-15T15:12:50,Marche,469523,240657,710180,776630,91.44,3092.22,1584.94,5114.79,2021-05-15T20:58:02
2021-05-15T15:12:50,Molise,101876,48601,150477,164425,91.52,3370.42,1607.89,5439.76,2021-05-15T20:58:02
2021-05-15T15:12:50,P.A. Bolzano,174204,71096,245300,290995,84.3,3344.35,1364.89,5586.49,2021-05-15T20:58:02
2021-05-15T15:12:50,P.A. Trento,187066,50320,237386,265900,89.28,3450.04,928.05,4903.97,2021-05-15T20:58:02
2021-05-15T15:12:50,Piemonte,1338035,654307,1992342,2255270,88.34,3082.05,1507.14,5194.83,2021-05-15T20:58:02
2021-05-15T15:12:50,Puglia,1271450,551082,1822532,1985625,91.79,3172.05,1374.85,4953.79,2021-05-15T20:58:02
2021-05-15T15:12:50,Sardegna,466447,190943,657390,840840,78.18,2860.81,1171.09,5157.03,2021-05-15T20:58:02
2021-05-15T15:12:50,Sicilia,1291071,604263,1895334,2222875,85.26,2598.56,1216.21,4474.02,2021-05-15T20:58:02
2021-05-15T15:12:50,Toscana,1067067,567157,1634224,1866840,87.54,2866.36,1523.5,5014.71,2021-05-15T20:58:02
2021-05-15T15:12:50,Umbria,271332,127447,398779,452065,88.21,3082.32,1447.79,5135.44,2021-05-15T20:58:02
2021-05-15T15:12:50,Valle d'Aosta,40202,18400,58602,66860,87.65,3203.32,1466.12,5327.45,2021-05-15T20:58:02
2021-05-15T15:12:50,Veneto,1610487,651013,2261500,2439860,92.69,3281.55,1326.51,4971.49,2021-05-15T20:58:02
2021-05-15T15:12:50,Italia,18531392,8151238,26682630,30101660,88.64,3076.62,1353.29,4997.54,2021-05-15T20:58:02
