data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-02-12T18:00:47,Abruzzo,25442,19281,44723,63130,70.84,194.84,147.66,483.47,2021-02-13T08:38:02
2021-02-12T18:00:47,Basilicata,13741,10221,23962,34205,70.05,246.73,183.52,614.17,2021-02-13T08:38:02
2021-02-12T18:00:47,Calabria,37315,27334,64649,104370,61.94,193.87,142.02,542.27,2021-02-13T08:38:02
2021-02-12T18:00:47,Campania,139581,102017,241598,301305,80.18,241.24,176.32,520.76,2021-02-13T08:38:02
2021-02-12T18:00:47,Emilia-Romagna,154911,125314,280225,334020,83.89,346.78,280.53,747.73,2021-02-13T08:38:02
2021-02-12T18:00:47,Friuli-Venezia Giulia,41873,32591,74464,91585,81.31,345.67,269.05,756.05,2021-02-13T08:38:02
2021-02-12T18:00:47,Lazio,151029,114399,265428,348520,76.16,257.49,195.04,594.18,2021-02-13T08:38:02
2021-02-12T18:00:47,Liguria,40796,33226,74022,114790,64.48,264.37,215.32,743.88,2021-02-13T08:38:02
2021-02-12T18:00:47,Lombardia,271417,224858,496275,602080,82.43,268.62,222.54,595.88,2021-02-13T08:38:02
2021-02-12T18:00:47,Marche,34405,28058,62463,76780,81.35,226.59,184.79,505.66,2021-02-13T08:38:02
2021-02-12T18:00:47,Molise,8394,6573,14967,19785,75.65,277.7,217.46,654.56,2021-02-13T08:38:02
2021-02-12T18:00:47,P.A. Bolzano,23655,21901,45556,48085,94.74,454.13,420.45,923.13,2021-02-13T08:38:02
2021-02-12T18:00:47,P.A. Trento,18111,11613,29724,37220,79.86,334.02,214.18,686.44,2021-02-13T08:38:02
2021-02-12T18:00:47,Piemonte,148817,127027,275844,306650,89.95,342.79,292.6,706.34,2021-02-13T08:38:02
2021-02-12T18:00:47,Puglia,89842,66615,156457,201005,77.84,224.14,166.19,501.47,2021-02-13T08:38:02
2021-02-12T18:00:47,Sardegna,35757,25567,61324,85520,71.71,219.3,156.81,524.51,2021-02-13T08:38:02
2021-02-12T18:00:47,Sicilia,127058,99212,226270,304235,74.37,255.73,199.69,612.34,2021-02-13T08:38:02
2021-02-12T18:00:47,Toscana,104633,70683,175316,216520,80.97,281.07,189.87,581.62,2021-02-13T08:38:02
2021-02-12T18:00:47,Umbria,17510,13557,31067,41275,75.27,198.91,154.01,468.88,2021-02-13T08:38:02
2021-02-12T18:00:47,Valle d'Aosta,5166,3799,8965,9400,95.37,411.63,302.71,749.0,2021-02-13T08:38:02
2021-02-12T18:00:47,Veneto,133084,107335,240419,310790,77.36,271.17,218.71,633.27,2021-02-13T08:38:02
2021-02-12T18:00:47,Italia,1622537,1271181,2893718,3651270,79.25,269.38,211.04,606.19,2021-02-13T08:38:02
