data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-06-01T19:02:13,Abruzzo,532136,266998,799134,895930,89.2,4075.27,2044.76,6861.32,2021-06-01T22:30:02
2021-06-01T19:02:13,Basilicata,210744,121210,331954,376785,88.1,3784.0,2176.38,6765.34,2021-06-01T22:30:02
2021-06-01T19:02:13,Calabria,719980,349334,1069314,1225290,87.27,3740.74,1815.0,6366.13,2021-06-01T22:30:02
2021-06-01T19:02:13,Campania,2320983,1044360,3365343,3795575,88.66,4011.47,1805.02,6560.09,2021-06-01T22:30:02
2021-06-01T19:02:13,Emilia-Romagna,1719088,947096,2666184,3006920,88.67,3848.32,2120.15,6731.23,2021-06-01T22:30:02
2021-06-01T19:02:13,Friuli-Venezia Giulia,506830,231339,738169,864985,85.34,4183.99,1909.75,7140.63,2021-06-01T22:30:02
2021-06-01T19:02:13,Lazio,2405172,1007998,3413170,3970182,85.97,4100.51,1718.51,6768.65,2021-06-01T22:30:02
2021-06-01T19:02:13,Liguria,635742,331827,967569,1076750,89.86,4119.83,2150.35,6977.71,2021-06-01T22:30:02
2021-06-01T19:02:13,Lombardia,4068050,2047024,6115074,6730690,90.85,4026.19,2025.96,6661.43,2021-06-01T22:30:02
2021-06-01T19:02:13,Marche,608646,305598,914244,1010220,90.5,4008.47,2012.63,6653.19,2021-06-01T22:30:02
2021-06-01T19:02:13,Molise,135644,57480,193124,219015,88.18,4487.59,1901.64,7245.79,2021-06-01T22:30:02
2021-06-01T19:02:13,P.A. Bolzano,225489,97221,322710,371075,86.97,4328.91,1866.44,7123.85,2021-06-01T22:30:02
2021-06-01T19:02:13,P.A. Trento,219818,81604,301422,348770,86.42,4054.08,1505.01,6432.33,2021-06-01T22:30:02
2021-06-01T19:02:13,Piemonte,1663321,892050,2555371,2926240,87.33,3831.32,2054.76,6740.35,2021-06-01T22:30:02
2021-06-01T19:02:13,Puglia,1642396,744381,2386777,2646505,90.19,4097.49,1857.1,6602.57,2021-06-01T22:30:02
2021-06-01T19:02:13,Sardegna,655662,260660,916322,1106790,82.79,4021.3,1598.68,6788.15,2021-06-01T22:30:02
2021-06-01T19:02:13,Sicilia,1699719,911282,2611001,3042702,85.81,3421.05,1834.15,6124.1,2021-06-01T22:30:02
2021-06-01T19:02:13,Toscana,1431975,728508,2160483,2453740,88.05,3846.57,1956.92,6591.24,2021-06-01T22:30:02
2021-06-01T19:02:13,Umbria,366232,165215,531447,585045,90.84,4160.38,1876.84,6646.09,2021-06-01T22:30:02
2021-06-01T19:02:13,Valle d'Aosta,49110,25788,74898,87240,85.85,3913.12,2054.8,6951.34,2021-06-01T22:30:02
2021-06-01T19:02:13,Veneto,1920511,924946,2845457,3217960,88.42,3913.26,1884.68,6556.96,2021-06-01T22:30:02
2021-06-01T19:02:13,Italia,23737248,11541919,35279167,39958409,88.29,3940.91,1916.21,6633.98,2021-06-01T22:30:02
