data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-01-31T07:03:54,Abruzzo,19098,8948,28046,38680,72.51,146.26,68.53,296.22,2021-01-31T09:22:02
2021-01-31T07:03:54,Basilicata,11177,5382,16559,20775,79.71,200.69,96.64,373.02,2021-01-31T09:22:02
2021-01-31T07:03:54,Calabria,32221,9263,41484,62680,66.18,167.41,48.13,325.66,2021-01-31T09:22:02
2021-01-31T07:03:54,Campania,108763,58299,167062,179545,93.05,187.98,100.76,310.32,2021-01-31T09:22:02
2021-01-31T07:03:54,Emilia-Romagna,130564,56648,187212,220925,84.74,292.28,126.81,494.56,2021-01-31T09:22:02
2021-01-31T07:03:54,Friuli-Venezia Giulia,34605,12893,47498,60715,78.23,285.67,106.43,501.21,2021-01-31T09:22:02
2021-01-31T07:03:54,Lazio,121525,61730,183255,230170,79.62,207.18,105.24,392.41,2021-01-31T09:22:02
2021-01-31T07:03:54,Liguria,36922,14614,51536,77540,66.46,239.27,94.7,502.49,2021-01-31T09:22:02
2021-01-31T07:03:54,Lombardia,231958,58792,290750,379530,76.61,229.57,58.19,375.62,2021-01-31T09:22:02
2021-01-31T07:03:54,Marche,28525,12675,41200,45380,90.79,187.86,83.48,298.87,2021-01-31T09:22:02
2021-01-31T07:03:54,Molise,6743,2924,9667,13505,71.58,223.08,96.74,446.79,2021-01-31T09:22:02
2021-01-31T07:03:54,P.A. Bolzano,22384,5025,27409,32515,84.3,429.73,96.47,624.22,2021-01-31T09:22:02
2021-01-31T07:03:54,P.A. Trento,13612,5285,18897,25060,75.41,251.04,97.47,462.18,2021-01-31T09:22:02
2021-01-31T07:03:54,Piemonte,135754,42753,178507,200980,88.82,312.7,98.48,462.94,2021-01-31T09:22:02
2021-01-31T07:03:54,Puglia,73700,31869,105569,120235,87.8,183.87,79.51,299.97,2021-01-31T09:22:02
2021-01-31T07:03:54,Sardegna,26524,12847,39371,53220,73.98,162.68,78.79,326.41,2021-01-31T09:22:02
2021-01-31T07:03:54,Sicilia,95762,57863,153625,201115,76.39,192.74,116.46,404.79,2021-01-31T09:22:02
2021-01-31T07:03:54,Toscana,77143,41108,118251,133840,88.35,207.22,110.42,359.52,2021-01-31T09:22:02
2021-01-31T07:03:54,Umbria,14931,6844,21775,24875,87.54,169.62,77.75,282.58,2021-01-31T09:22:02
2021-01-31T07:03:54,Valle d'Aosta,4062,1365,5427,6460,84.01,323.66,108.76,514.74,2021-01-31T09:22:02
2021-01-31T07:03:54,Veneto,112871,57363,170234,197240,86.31,229.99,116.88,401.9,2021-01-31T09:22:02
2021-01-31T07:03:54,Italia,1338844,564490,1903334,2324985,81.86,222.28,93.72,386.0,2021-01-31T09:22:02
