data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-04-13T21:16:16,Abruzzo,215009,90496,305505,355340,85.98,1646.61,693.05,2721.31,2021-04-14T05:28:02
2021-04-13T21:16:16,Basilicata,77962,37568,115530,146995,78.59,1399.84,674.55,2639.36,2021-04-14T05:28:02
2021-04-13T21:16:16,Calabria,226528,120058,346586,461590,75.09,1176.95,623.77,2398.24,2021-04-14T05:28:02
2021-04-13T21:16:16,Campania,836615,297721,1134336,1280755,88.57,1445.96,514.57,2213.59,2021-04-14T05:28:02
2021-04-13T21:16:16,Emilia-Romagna,800295,350157,1150452,1289060,89.25,1791.52,783.85,2885.66,2021-04-14T05:28:02
2021-04-13T21:16:16,Friuli-Venezia Giulia,206217,91877,298094,345655,86.24,1702.36,758.46,2853.45,2021-04-14T05:28:02
2021-04-13T21:16:16,Lazio,958964,388451,1347415,1529800,88.08,1634.91,662.26,2608.11,2021-04-14T05:28:02
2021-04-13T21:16:16,Liguria,286955,119646,406601,483380,84.12,1859.57,775.35,3132.47,2021-04-14T05:28:02
2021-04-13T21:16:16,Lombardia,1467295,681484,2148779,2529240,84.96,1452.2,674.47,2503.21,2021-04-14T05:28:02
2021-04-13T21:16:16,Marche,262521,108339,370860,426040,87.05,1728.93,713.51,2805.85,2021-04-14T05:28:02
2021-04-13T21:16:16,Molise,60091,24127,84218,93955,89.64,1988.02,798.21,3108.37,2021-04-14T05:28:02
2021-04-13T21:16:16,P.A. Bolzano,93083,42555,135638,152045,89.21,1787.0,816.97,2918.94,2021-04-14T05:28:02
2021-04-13T21:16:16,P.A. Trento,83678,39825,123503,138620,89.09,1543.27,734.49,2556.56,2021-04-14T05:28:02
2021-04-13T21:16:16,Piemonte,720916,355851,1076767,1240040,86.83,1660.57,819.67,2856.33,2021-04-14T05:28:02
2021-04-13T21:16:16,Puglia,565446,244661,810107,970745,83.45,1410.69,610.39,2421.84,2021-04-14T05:28:02
2021-04-13T21:16:16,Sardegna,242903,93858,336761,402820,83.6,1489.77,575.65,2470.57,2021-04-14T05:28:02
2021-04-13T21:16:16,Sicilia,683542,316195,999737,1193875,83.74,1375.78,636.41,2402.93,2021-04-14T05:28:02
2021-04-13T21:16:16,Toscana,656577,241643,898220,1005700,89.31,1763.7,649.1,2701.51,2021-04-14T05:28:02
2021-04-13T21:16:16,Umbria,150777,55312,206089,231835,88.89,1712.82,628.34,2633.64,2021-04-14T05:28:02
2021-04-13T21:16:16,Valle d'Aosta,22175,8377,30552,32470,94.09,1766.92,667.48,2587.23,2021-04-14T05:28:02
2021-04-13T21:16:16,Veneto,867968,336945,1204913,1265870,95.18,1768.58,686.56,2579.35,2021-04-14T05:28:02
2021-04-13T21:16:16,Italia,9485517,4045146,13530663,15575830,86.87,1574.81,671.58,2585.93,2021-04-14T05:28:02
