data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-02-27T14:07:28,Abruzzo,57501,22314,79815,114150,69.92,440.36,170.89,874.2,2021-02-27T17:18:01
2021-02-27T14:07:28,Basilicata,29659,11423,41082,55775,73.66,532.54,205.11,1001.47,2021-02-27T17:18:01
2021-02-27T14:07:28,Calabria,59739,36696,96435,172280,55.98,310.38,190.66,895.1,2021-02-27T17:18:01
2021-02-27T14:07:28,Campania,262069,111443,373512,473215,78.93,452.95,192.61,817.88,2021-02-27T17:18:01
2021-02-27T14:07:28,Emilia-Romagna,236709,134690,371399,507650,73.16,529.89,301.51,1136.42,2021-02-27T17:18:01
2021-02-27T14:07:28,Friuli-Venezia Giulia,70340,35597,105937,141105,75.08,580.67,293.86,1164.85,2021-02-27T17:18:01
2021-02-27T14:07:28,Lazio,282908,122610,405518,553350,73.28,482.32,209.03,943.39,2021-02-27T17:18:01
2021-02-27T14:07:28,Liguria,74751,37241,111992,182980,61.2,484.41,241.33,1185.77,2021-02-27T17:18:01
2021-02-27T14:07:28,Lombardia,417194,241024,658218,962830,68.36,412.9,238.54,952.92,2021-02-27T17:18:01
2021-02-27T14:07:28,Marche,66263,29780,96043,138620,69.29,436.4,196.13,912.93,2021-02-27T17:18:01
2021-02-27T14:07:28,Molise,13350,7289,20639,31705,65.1,441.67,241.15,1048.91,2021-02-27T17:18:01
2021-02-27T14:07:28,P.A. Bolzano,34061,22274,56335,66215,85.08,653.9,427.61,1271.19,2021-02-27T17:18:01
2021-02-27T14:07:28,P.A. Trento,26489,14964,41453,56050,73.96,488.53,275.98,1033.72,2021-02-27T17:18:01
2021-02-27T14:07:28,Piemonte,228704,136728,365432,480150,76.11,526.8,314.94,1105.99,2021-02-27T17:18:01
2021-02-27T14:07:28,Puglia,166443,75577,242020,340125,71.16,415.25,188.55,848.55,2021-02-27T17:18:01
2021-02-27T14:07:28,Sardegna,58216,28214,86430,144380,59.86,357.05,173.04,885.51,2021-02-27T17:18:01
2021-02-27T14:07:28,Sicilia,212874,107983,320857,469325,68.37,428.45,217.34,944.62,2021-02-27T17:18:01
2021-02-27T14:07:28,Toscana,217315,78887,296202,364440,81.28,583.75,211.91,978.96,2021-02-27T17:18:01
2021-02-27T14:07:28,Umbria,31423,14848,46271,76435,60.54,356.96,168.67,868.3,2021-02-27T17:18:01
2021-02-27T14:07:28,Valle d'Aosta,8093,4447,12540,13740,91.27,644.86,354.34,1094.81,2021-02-27T17:18:01
2021-02-27T14:07:28,Veneto,215875,112377,328252,486140,67.52,439.87,228.98,990.57,2021-02-27T17:18:01
2021-02-27T14:07:28,Italia,2769976,1386406,4156382,5830660,71.28,459.88,230.17,968.02,2021-02-27T17:18:01
