data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-04-21T05:38:38,Abruzzo,248319,103962,352281,402640,87.49,1901.71,796.17,3083.54,2021-04-21T19:12:01
2021-04-21T05:38:38,Basilicata,93672,46175,139847,167405,83.54,1681.92,829.09,3005.83,2021-04-21T19:12:01
2021-04-21T05:38:38,Calabria,280183,133701,413884,528530,78.31,1455.72,694.66,2746.04,2021-04-21T19:12:01
2021-04-21T05:38:38,Campania,994412,370657,1365069,1488725,91.69,1718.69,640.63,2573.04,2021-04-21T19:12:01
2021-04-21T05:38:38,Emilia-Romagna,924029,401287,1325316,1447680,91.55,2068.51,898.31,3240.75,2021-04-21T19:12:01
2021-04-21T05:38:38,Friuli-Venezia Giulia,242896,106870,349766,390885,89.48,2005.16,882.23,3226.84,2021-04-21T19:12:01
2021-04-21T05:38:38,Lazio,1100668,465029,1565697,1741810,89.89,1876.5,792.81,2969.56,2021-04-21T19:12:01
2021-04-21T05:38:38,Liguria,346597,135180,481777,537460,89.64,2246.07,876.01,3482.93,2021-04-21T19:12:01
2021-04-21T05:38:38,Lombardia,1759627,761795,2521422,2890830,87.22,1741.52,753.96,2861.08,2021-04-21T19:12:01
2021-04-21T05:38:38,Marche,327952,114831,442783,478850,92.47,2159.85,756.26,3153.65,2021-04-21T19:12:01
2021-04-21T05:38:38,Molise,67049,29998,97047,104945,92.47,2218.22,992.44,3471.95,2021-04-21T19:12:01
2021-04-21T05:38:38,P.A. Bolzano,113928,44783,158711,178885,88.72,2187.18,859.74,3434.21,2021-04-21T19:12:01
2021-04-21T05:38:38,P.A. Trento,102449,41155,143604,158830,90.41,1889.46,759.02,2929.29,2021-04-21T19:12:01
2021-04-21T05:38:38,Piemonte,882168,387922,1270090,1390420,91.35,2032.0,893.55,3202.72,2021-04-21T19:12:01
2021-04-21T05:38:38,Puglia,767231,267675,1034906,1109105,93.31,1914.11,667.8,2767.02,2021-04-21T19:12:01
2021-04-21T05:38:38,Sardegna,291349,118191,409540,461910,88.66,1786.9,724.89,2832.98,2021-04-21T19:12:01
2021-04-21T05:38:38,Sicilia,790684,365745,1156429,1366835,84.61,1591.42,736.14,2751.05,2021-04-21T19:12:01
2021-04-21T05:38:38,Toscana,760295,271544,1031839,1156330,89.23,2042.31,729.42,3106.14,2021-04-21T19:12:01
2021-04-21T05:38:38,Umbria,179820,66853,246673,265675,92.85,2042.75,759.45,3018.06,2021-04-21T19:12:01
2021-04-21T05:38:38,Valle d'Aosta,26770,9150,35920,39420,91.12,2133.05,729.08,3141.01,2021-04-21T19:12:01
2021-04-21T05:38:38,Veneto,940077,411854,1351931,1444940,93.56,1915.51,839.2,2944.23,2021-04-21T19:12:01
2021-04-21T05:38:38,Italia,11240175,4654357,15894532,17752110,89.54,1866.12,772.73,2947.24,2021-04-21T19:12:01
