data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-01-25T07:04:39,Abruzzo,18854,350,19204,35170,54.6,144.39,2.68,269.34,2021-01-25T11:56:01
2021-01-25T07:04:39,Basilicata,10513,1541,12054,17265,69.82,188.77,27.67,310.0,2021-01-25T11:56:01
2021-01-25T07:04:39,Calabria,20517,36,20553,48640,42.26,106.6,0.19,252.71,2021-01-25T11:56:01
2021-01-25T07:04:39,Campania,107735,10268,118003,147955,79.76,186.2,17.75,255.72,2021-01-25T11:56:01
2021-01-25T07:04:39,Emilia-Romagna,123140,6551,129691,165935,78.16,275.66,14.66,371.46,2021-01-25T11:56:01
2021-01-25T07:04:39,Friuli-Venezia Giulia,33396,2511,35907,44335,80.99,275.69,20.73,365.99,2021-01-25T11:56:01
2021-01-25T07:04:39,Lazio,118678,22805,141483,178690,79.18,202.33,38.88,304.64,2021-01-25T11:56:01
2021-01-25T07:04:39,Liguria,35606,2367,37973,65840,57.67,230.74,15.34,426.67,2021-01-25T11:56:01
2021-01-25T07:04:39,Lombardia,217214,3335,220549,305820,72.12,214.98,3.3,302.67,2021-01-25T11:56:01
2021-01-25T07:04:39,Marche,27237,1739,28976,39530,73.3,179.38,11.45,260.34,2021-01-25T11:56:01
2021-01-25T07:04:39,Molise,6674,41,6715,12335,54.44,220.8,1.36,408.09,2021-01-25T11:56:01
2021-01-25T07:04:39,P.A. Bolzano,22232,1032,23264,23155,100.47,426.81,19.81,444.53,2021-01-25T11:56:01
2021-01-25T07:04:39,P.A. Trento,13117,1754,14871,18040,82.43,241.92,32.35,332.71,2021-01-25T11:56:01
2021-01-25T07:04:39,Piemonte,131589,12571,144160,168220,85.7,303.1,28.96,387.48,2021-01-25T11:56:01
2021-01-25T07:04:39,Puglia,70212,5001,75213,93325,80.59,175.17,12.48,232.83,2021-01-25T11:56:01
2021-01-25T07:04:39,Sardegna,25899,387,26286,40350,65.14,158.84,2.37,247.47,2021-01-25T11:56:01
2021-01-25T07:04:39,Sicilia,91919,8037,99956,169525,58.96,185.01,16.18,341.21,2021-01-25T11:56:01
2021-01-25T07:04:39,Toscana,75586,10266,85852,104590,82.08,203.04,27.58,280.95,2021-01-25T11:56:01
2021-01-25T07:04:39,Umbria,14649,1124,15773,22535,69.99,166.41,12.77,256.0,2021-01-25T11:56:01
2021-01-25T07:04:39,Valle d'Aosta,3911,36,3947,5290,74.61,311.63,2.87,421.51,2021-01-25T11:56:01
2021-01-25T07:04:39,Veneto,110160,12303,122463,146930,83.35,224.46,25.07,299.39,2021-01-25T11:56:01
2021-01-25T07:04:39,Italia,1278838,104055,1382893,1853475,74.61,212.32,17.28,307.72,2021-01-25T11:56:01
