data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-02-17T06:00:18,Abruzzo,29793,19779,49572,63130,78.52,228.16,151.47,483.47,2021-02-17T09:14:01
2021-02-17T06:00:18,Basilicata,15636,10351,25987,34205,75.97,280.75,185.86,614.17,2021-02-17T09:14:01
2021-02-17T06:00:18,Calabria,38106,27644,65750,104370,63.0,197.98,143.63,542.27,2021-02-17T09:14:01
2021-02-17T06:00:18,Campania,165044,103446,268490,301305,89.11,285.25,178.79,520.76,2021-02-17T09:14:01
2021-02-17T06:00:18,Emilia-Romagna,167565,127451,295016,334020,88.32,375.11,285.31,747.73,2021-02-17T09:14:01
2021-02-17T06:00:18,Friuli-Venezia Giulia,47096,32968,80064,91585,87.42,388.79,272.16,756.05,2021-02-17T09:14:01
2021-02-17T06:00:18,Lazio,177677,115246,292923,348520,84.05,302.92,196.48,594.18,2021-02-17T09:14:01
2021-02-17T06:00:18,Liguria,46521,34181,80702,114790,70.3,301.47,221.5,743.88,2021-02-17T09:14:01
2021-02-17T06:00:18,Lombardia,297175,230202,527377,602080,87.59,294.12,227.83,595.88,2021-02-17T09:14:01
2021-02-17T06:00:18,Marche,38825,28179,67004,76780,87.27,255.7,185.58,505.66,2021-02-17T09:14:01
2021-02-17T06:00:18,Molise,8875,6583,15458,19785,78.13,293.62,217.79,654.56,2021-02-17T09:14:01
2021-02-17T06:00:18,P.A. Bolzano,24671,22079,46750,48085,97.22,473.63,423.87,923.13,2021-02-17T09:14:01
2021-02-17T06:00:18,P.A. Trento,19373,12522,31895,37220,85.69,357.29,230.94,686.44,2021-02-17T09:14:01
2021-02-17T06:00:18,Piemonte,158415,131366,289781,306650,94.5,364.9,302.59,706.34,2021-02-17T09:14:01
2021-02-17T06:00:18,Puglia,100134,68943,169077,201005,84.12,249.82,172.0,501.47,2021-02-17T09:14:01
2021-02-17T06:00:18,Sardegna,40064,25633,65697,85520,76.82,245.72,157.21,524.51,2021-02-17T09:14:01
2021-02-17T06:00:18,Sicilia,139006,100782,239788,304235,78.82,279.78,202.85,612.34,2021-02-17T09:14:01
2021-02-17T06:00:18,Toscana,139916,72581,212497,216520,98.14,375.84,194.97,581.62,2021-02-17T09:14:01
2021-02-17T06:00:18,Umbria,20282,13570,33852,41275,82.02,230.4,154.15,468.88,2021-02-17T09:14:01
2021-02-17T06:00:18,Valle d'Aosta,6078,3897,9975,9400,106.12,484.3,310.52,749.0,2021-02-17T09:14:01
2021-02-17T06:00:18,Veneto,146865,108111,254976,310790,82.04,299.25,220.29,633.27,2021-02-17T09:14:01
2021-02-17T06:00:18,Italia,1827117,1295514,3122631,3651270,85.52,303.34,215.08,606.19,2021-02-17T09:14:01
