data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-04-02T18:44:01,Abruzzo,165764,72284,238048,274230,86.81,1269.47,553.57,2100.14,2021-04-03T05:54:02
2021-04-02T18:44:01,Basilicata,66361,34535,100896,115085,87.67,1191.54,620.09,2066.4,2021-04-03T05:54:02
2021-04-02T18:44:01,Calabria,186119,93506,279625,356750,78.38,967.0,485.82,1853.53,2021-04-03T05:54:02
2021-04-02T18:44:01,Campania,630731,254741,885472,1015915,87.16,1090.12,440.28,1755.86,2021-04-03T05:54:02
2021-04-02T18:44:01,Emilia-Romagna,605162,299290,904452,1026960,88.07,1354.7,669.98,2298.93,2021-04-03T05:54:02
2021-04-02T18:44:01,Friuli-Venezia Giulia,161020,81065,242085,274055,88.33,1329.25,669.21,2262.38,2021-04-03T05:54:02
2021-04-02T18:44:01,Lazio,780310,313270,1093580,1249350,87.53,1330.33,534.09,2129.98,2021-04-03T05:54:02
2021-04-02T18:44:01,Liguria,208666,104621,313287,375880,83.35,1352.23,677.98,2435.83,2021-04-03T05:54:02
2021-04-02T18:44:01,Lombardia,1153511,544143,1697654,1980280,85.73,1141.64,538.54,1959.9,2021-04-03T05:54:02
2021-04-02T18:44:01,Marche,178463,102082,280545,333610,84.09,1175.34,672.3,2197.12,2021-04-03T05:54:02
2021-04-02T18:44:01,Molise,46192,21994,68186,73925,92.24,1528.2,727.64,2445.7,2021-04-03T05:54:02
2021-04-02T18:44:01,P.A. Bolzano,72944,38797,111741,117375,95.2,1400.37,744.82,2253.35,2021-04-03T05:54:02
2021-04-02T18:44:01,P.A. Trento,67007,33932,100939,110350,91.47,1235.8,625.8,2035.17,2021-04-03T05:54:02
2021-04-02T18:44:01,Piemonte,536087,309414,845501,982280,86.08,1234.83,712.71,2262.6,2021-04-03T05:54:02
2021-04-02T18:44:01,Puglia,425500,203942,629442,762115,82.59,1061.55,508.8,1901.34,2021-04-03T05:54:02
2021-04-02T18:44:01,Sardegna,186051,69068,255119,311270,81.96,1141.09,423.61,1909.08,2021-04-03T05:54:02
2021-04-02T18:44:01,Sicilia,571878,248606,820484,939085,87.37,1151.03,500.37,1890.11,2021-04-03T05:54:02
2021-04-02T18:44:01,Toscana,493715,210811,704526,783850,89.88,1326.22,566.28,2105.58,2021-04-03T05:54:02
2021-04-02T18:44:01,Umbria,110347,42366,152713,175555,86.99,1253.54,481.28,1994.3,2021-04-03T05:54:02
2021-04-02T18:44:01,Valle d'Aosta,16858,7647,24505,26430,92.72,1343.26,609.32,2105.96,2021-04-03T05:54:02
2021-04-02T18:44:01,Veneto,683754,264905,948659,999450,94.92,1393.23,539.77,2036.49,2021-04-03T05:54:02
2021-04-02T18:44:01,Italia,7346440,3351019,10697459,12283800,87.09,1219.67,556.34,2039.38,2021-04-03T05:54:02
