data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-03-15T14:31:07,Abruzzo,112225,34800,147025,179350,81.98,859.45,266.51,1373.52,2021-03-15T18:16:02
2021-03-15T14:31:07,Basilicata,43331,19156,62487,82315,75.91,778.03,343.95,1478.0,2021-03-15T18:16:02
2021-03-15T14:31:07,Calabria,125429,48304,173733,256500,67.73,651.68,250.97,1332.67,2021-03-15T18:16:02
2021-03-15T14:31:07,Campania,398868,189251,588119,696555,84.43,689.38,327.09,1203.89,2021-03-15T18:16:02
2021-03-15T14:31:07,Emilia-Romagna,396398,188463,584861,721810,81.03,887.37,421.89,1615.83,2021-03-15T18:16:02
2021-03-15T14:31:07,Friuli-Venezia Giulia,105114,51834,156948,199895,78.52,867.74,427.9,1650.17,2021-03-15T18:16:02
2021-03-15T14:31:07,Lazio,492965,193200,686165,835420,82.13,840.44,329.38,1424.28,2021-03-15T18:16:02
2021-03-15T14:31:07,Liguria,124761,54781,179542,269550,66.61,808.49,355.0,1746.78,2021-03-15T18:16:02
2021-03-15T14:31:07,Lombardia,700286,328264,1028550,1414040,72.74,693.08,324.89,1399.49,2021-03-15T18:16:02
2021-03-15T14:31:07,Marche,129512,46766,176278,214570,82.15,852.95,308.0,1413.13,2021-03-15T18:16:02
2021-03-15T14:31:07,Molise,26829,10443,37272,46995,79.31,887.6,345.49,1554.76,2021-03-15T18:16:02
2021-03-15T14:31:07,P.A. Bolzano,54050,24972,79022,89115,88.67,1037.65,479.41,1710.82,2021-03-15T18:16:02
2021-03-15T14:31:07,P.A. Trento,40457,21380,61837,79450,77.83,746.14,394.31,1465.29,2021-03-15T18:16:02
2021-03-15T14:31:07,Piemonte,404103,168149,572252,691200,82.79,930.82,387.32,1592.12,2021-03-15T18:16:02
2021-03-15T14:31:07,Puglia,333743,102883,436626,520325,83.91,832.63,256.68,1298.12,2021-03-15T18:16:02
2021-03-15T14:31:07,Sardegna,94587,42416,137003,220750,62.06,580.12,260.15,1353.9,2021-03-15T18:16:02
2021-03-15T14:31:07,Sicilia,369428,150318,519746,681445,76.27,743.55,302.55,1371.56,2021-03-15T18:16:02
2021-03-15T14:31:07,Toscana,323241,134943,458184,551450,83.09,868.29,362.48,1481.31,2021-03-15T18:16:02
2021-03-15T14:31:07,Umbria,66946,22970,89916,120035,74.91,760.5,260.94,1363.59,2021-03-15T18:16:02
2021-03-15T14:31:07,Valle d'Aosta,10536,6138,16674,18780,88.79,839.52,489.08,1496.4,2021-03-15T18:16:02
2021-03-15T14:31:07,Veneto,359532,163960,523492,707950,73.94,732.59,334.09,1442.53,2021-03-15T18:16:02
2021-03-15T14:31:07,Italia,4712341,2003391,6715732,8597500,78.11,782.35,332.61,1427.38,2021-03-15T18:16:02
