data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-02-05T07:30:24,Abruzzo,20925,15774,36699,47100,77.92,160.25,120.8,360.71,2021-02-05T10:28:02
2021-02-05T07:30:24,Basilicata,11507,7463,18970,27225,69.68,206.61,134.0,488.84,2021-02-05T10:28:02
2021-02-05T07:30:24,Calabria,34453,19049,53502,79990,66.89,179.0,98.97,415.6,2021-02-05T10:28:02
2021-02-05T07:30:24,Campania,111546,91588,203134,227965,89.11,192.79,158.3,394.0,2021-02-05T10:28:02
2021-02-05T07:30:24,Emilia-Romagna,135664,100860,236524,276135,85.66,303.69,225.78,618.15,2021-02-05T10:28:02
2021-02-05T07:30:24,Friuli-Venezia Giulia,36000,24881,60881,76055,80.05,297.19,205.4,627.85,2021-02-05T10:28:02
2021-02-05T07:30:24,Lazio,124126,82506,206632,284640,72.59,211.62,140.66,485.27,2021-02-05T10:28:02
2021-02-05T07:30:24,Liguria,37592,23696,61288,95620,64.1,243.61,153.56,619.65,2021-02-05T10:28:02
2021-02-05T07:30:24,Lombardia,237888,146497,384385,474870,80.95,235.44,144.99,469.98,2021-02-05T10:28:02
2021-02-05T07:30:24,Marche,29032,21079,50111,57610,86.98,191.2,138.82,379.41,2021-02-05T10:28:02
2021-02-05T07:30:24,Molise,7343,5131,12474,16145,77.26,242.93,169.75,534.13,2021-02-05T10:28:02
2021-02-05T07:30:24,P.A. Bolzano,22821,11334,34155,41305,82.69,438.11,217.59,792.97,2021-02-05T10:28:02
2021-02-05T07:30:24,P.A. Trento,14781,8470,23251,30340,76.63,272.6,156.21,559.56,2021-02-05T10:28:02
2021-02-05T07:30:24,Piemonte,138391,83134,221525,252580,87.7,318.77,191.49,581.8,2021-02-05T10:28:02
2021-02-05T07:30:24,Puglia,76601,50296,126897,150275,84.44,191.11,125.48,374.91,2021-02-05T10:28:02
2021-02-05T07:30:24,Sardegna,28379,19508,47887,64380,74.38,174.05,119.65,394.85,2021-02-05T10:28:02
2021-02-05T07:30:24,Sicilia,99050,84483,183533,241615,75.96,199.36,170.04,486.3,2021-02-05T10:28:02
2021-02-05T07:30:24,Toscana,79143,59645,138788,169530,81.87,212.59,160.22,455.39,2021-02-05T10:28:02
2021-02-05T07:30:24,Umbria,15138,11606,26744,30555,87.53,171.97,131.84,347.1,2021-02-05T10:28:02
2021-02-05T07:30:24,Valle d'Aosta,4226,2748,6974,7730,90.22,336.73,218.96,615.93,2021-02-05T10:28:02
2021-02-05T07:30:24,Veneto,115002,86641,201643,248270,81.22,234.33,176.54,505.88,2021-02-05T10:28:02
2021-02-05T07:30:24,Italia,1379608,956389,2335997,2899935,80.55,229.05,158.78,481.45,2021-02-05T10:28:02
