data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-02-17T18:00:28,Abruzzo,30868,20005,50873,72630,70.04,236.4,153.2,556.22,2021-02-18T06:40:02
2021-02-17T18:00:28,Basilicata,16192,10364,26556,38205,69.51,290.73,186.09,685.99,2021-02-18T06:40:02
2021-02-17T18:00:28,Calabria,38106,27644,65750,117570,55.92,197.98,143.63,610.85,2021-02-18T06:40:02
2021-02-17T18:00:28,Campania,170008,104356,274364,338805,80.98,293.83,180.36,585.57,2021-02-18T06:40:02
2021-02-17T18:00:28,Emilia-Romagna,171585,128257,299842,366420,81.83,384.11,287.11,820.26,2021-02-18T06:40:02
2021-02-17T18:00:28,Friuli-Venezia Giulia,48004,33009,81013,100585,80.54,396.28,272.5,830.35,2021-02-18T06:40:02
2021-02-17T18:00:28,Lazio,185205,115782,300987,388620,77.45,315.75,197.39,662.55,2021-02-18T06:40:02
2021-02-17T18:00:28,Liguria,47517,34276,81793,126890,64.46,307.93,222.12,822.29,2021-02-18T06:40:02
2021-02-17T18:00:28,Lombardia,306261,231601,537862,673180,79.9,303.11,229.22,666.25,2021-02-18T06:40:02
2021-02-17T18:00:28,Marche,39652,28279,67931,88280,76.95,261.14,186.24,581.4,2021-02-18T06:40:02
2021-02-17T18:00:28,Molise,8932,6598,15530,22085,70.32,295.5,218.29,730.65,2021-02-18T06:40:02
2021-02-17T18:00:28,P.A. Bolzano,24684,22091,46775,51485,90.85,473.88,424.1,988.4,2021-02-18T06:40:02
2021-02-17T18:00:28,P.A. Trento,20085,12602,32687,40920,79.88,370.43,232.42,754.68,2021-02-18T06:40:02
2021-02-17T18:00:28,Piemonte,160712,132290,293002,338650,86.52,370.19,304.72,780.05,2021-02-18T06:40:02
2021-02-17T18:00:28,Puglia,102308,69460,171768,228805,75.07,255.24,173.29,570.83,2021-02-18T06:40:02
2021-02-17T18:00:28,Sardegna,41280,25748,67028,97320,68.87,253.18,157.92,596.88,2021-02-18T06:40:02
2021-02-17T18:00:28,Sicilia,142587,101321,243908,337635,72.24,286.99,203.93,679.56,2021-02-18T06:40:02
2021-02-17T18:00:28,Toscana,144728,73268,217996,244220,89.26,388.77,196.81,656.02,2021-02-18T06:40:02
2021-02-17T18:00:28,Umbria,21555,13922,35477,47875,74.1,244.86,158.15,543.86,2021-02-18T06:40:02
2021-02-17T18:00:28,Valle d'Aosta,6155,3955,10110,10300,98.16,490.43,315.14,820.71,2021-02-18T06:40:02
2021-02-17T18:00:28,Veneto,152162,108245,260407,345390,75.4,310.05,220.56,703.77,2021-02-18T06:40:02
2021-02-17T18:00:28,Italia,1878586,1303073,3181659,4075870,78.06,311.89,216.34,676.68,2021-02-18T06:40:02
