data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-05-18T04:13:03,Abruzzo,422732,203336,626068,690110,90.72,3237.42,1557.21,5285.08,2021-05-18T08:06:02
2021-05-18T04:13:03,Basilicata,186665,80655,267320,295805,90.37,3351.65,1448.2,5311.31,2021-05-18T08:06:02
2021-05-18T04:13:03,Calabria,561345,244877,806222,909100,88.68,2916.53,1272.29,4723.33,2021-05-18T08:06:02
2021-05-18T04:13:03,Campania,1837436,719241,2556677,2737665,93.39,3175.73,1243.1,4731.65,2021-05-18T08:06:02
2021-05-18T04:13:03,Emilia-Romagna,1471158,705120,2176278,2321350,93.75,3293.3,1578.47,5196.53,2021-05-18T08:06:02
2021-05-18T04:13:03,Friuli-Venezia Giulia,389423,181795,571218,645955,88.43,3214.77,1500.75,5332.49,2021-05-18T08:06:02
2021-05-18T04:13:03,Lazio,1855282,839614,2694896,2985470,90.27,3163.02,1431.43,5089.84,2021-05-18T08:06:02
2021-05-18T04:13:03,Liguria,512937,283363,796300,837920,95.03,3324.01,1836.29,5430.01,2021-05-18T08:06:02
2021-05-18T04:13:03,Lombardia,3448566,1384474,4833040,5080030,95.14,3413.08,1370.23,5027.76,2021-05-18T08:06:02
2021-05-18T04:13:03,Marche,488813,252158,740971,776630,95.41,3219.26,1660.68,5114.79,2021-05-18T08:06:02
2021-05-18T04:13:03,Molise,104814,49333,154147,164425,93.75,3467.62,1632.11,5439.76,2021-05-18T08:06:02
2021-05-18T04:13:03,P.A. Bolzano,181610,72619,254229,290995,87.37,3486.53,1394.13,5586.49,2021-05-18T08:06:02
2021-05-18T04:13:03,P.A. Trento,192377,51396,243773,265900,91.68,3547.99,947.89,4903.97,2021-05-18T08:06:02
2021-05-18T04:13:03,Piemonte,1384975,687155,2072130,2255270,91.88,3190.18,1582.8,5194.83,2021-05-18T08:06:02
2021-05-18T04:13:03,Puglia,1320702,585477,1906179,1985625,96.0,3294.92,1460.66,4953.79,2021-05-18T08:06:02
2021-05-18T04:13:03,Sardegna,487545,197421,684966,840840,81.46,2990.2,1210.82,5157.03,2021-05-18T08:06:02
2021-05-18T04:13:03,Sicilia,1363048,637470,2000518,2223075,89.99,2743.43,1283.05,4474.42,2021-05-18T08:06:02
2021-05-18T04:13:03,Toscana,1136403,586501,1722904,1866840,92.29,3052.61,1575.46,5014.71,2021-05-18T08:06:02
2021-05-18T04:13:03,Umbria,281923,131029,412952,452065,91.35,3202.63,1488.48,5135.44,2021-05-18T08:06:02
2021-05-18T04:13:03,Valle d'Aosta,41062,19306,60368,66860,90.29,3271.85,1538.31,5327.45,2021-05-18T08:06:02
2021-05-18T04:13:03,Veneto,1665773,672324,2338097,2439860,95.83,3394.2,1369.94,4971.49,2021-05-18T08:06:02
2021-05-18T04:13:03,Italia,19334589,8584664,27919253,30131790,92.66,3209.97,1425.24,5002.54,2021-05-18T08:06:02
