data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-04-18T04:06:04,Abruzzo,234050,98042,332092,392770,84.55,1792.43,750.84,3007.96,2021-04-18T10:04:01
2021-04-18T04:06:04,Basilicata,86400,41372,127772,163705,78.05,1551.35,742.85,2939.4,2021-04-18T10:04:01
2021-04-18T04:06:04,Calabria,262642,129301,391943,515830,75.98,1364.59,671.8,2680.05,2021-04-18T10:04:01
2021-04-18T04:06:04,Campania,936462,338925,1275387,1444845,88.27,1618.54,585.78,2497.2,2021-04-18T10:04:01
2021-04-18T04:06:04,Emilia-Romagna,889922,385223,1275145,1418080,89.92,1992.16,862.35,3174.49,2021-04-18T10:04:01
2021-04-18T04:06:04,Friuli-Venezia Giulia,227458,97979,325437,380445,85.54,1877.71,808.84,3140.65,2021-04-18T10:04:01
2021-04-18T04:06:04,Lazio,1044548,434591,1479139,1700910,86.96,1780.82,740.92,2899.83,2021-04-18T10:04:01
2021-04-18T04:06:04,Liguria,327000,127035,454035,527160,86.13,2119.07,823.23,3416.18,2021-04-18T10:04:01
2021-04-18T04:06:04,Lombardia,1618096,735342,2353438,2821730,83.4,1601.45,727.78,2792.69,2021-04-18T10:04:01
2021-04-18T04:06:04,Marche,302603,110894,413497,468750,88.21,1992.91,730.33,3087.13,2021-04-18T10:04:01
2021-04-18T04:06:04,Molise,64680,27719,92399,102945,89.76,2139.84,917.04,3405.79,2021-04-18T10:04:01
2021-04-18T04:06:04,P.A. Bolzano,108564,43579,152143,175385,86.75,2084.2,836.62,3367.02,2021-04-18T10:04:01
2021-04-18T04:06:04,P.A. Trento,94725,40943,135668,155230,87.4,1747.0,755.11,2862.89,2021-04-18T10:04:01
2021-04-18T04:06:04,Piemonte,824441,374615,1199056,1361520,88.07,1899.03,862.89,3136.15,2021-04-18T10:04:01
2021-04-18T04:06:04,Puglia,698588,259671,958259,1071275,89.45,1742.86,647.83,2672.64,2021-04-18T10:04:01
2021-04-18T04:06:04,Sardegna,272346,110207,382553,450710,84.88,1670.35,675.92,2764.29,2021-04-18T10:04:01
2021-04-18T04:06:04,Sicilia,747785,350155,1097940,1333435,82.34,1505.08,704.76,2683.83,2021-04-18T10:04:01
2021-04-18T04:06:04,Toscana,729721,264154,993875,1131430,87.84,1960.18,709.57,3039.25,2021-04-18T10:04:01
2021-04-18T04:06:04,Umbria,173064,61950,235014,256465,91.64,1966.0,703.75,2913.43,2021-04-18T10:04:01
2021-04-18T04:06:04,Valle d'Aosta,25013,8758,33771,38620,87.44,1993.05,697.84,3077.27,2021-04-18T10:04:01
2021-04-18T04:06:04,Veneto,915637,374178,1289815,1411840,91.36,1865.71,762.43,2876.78,2021-04-18T10:04:01
2021-04-18T04:06:04,Italia,10583745,4414633,14998378,17323080,86.58,1757.14,732.93,2876.02,2021-04-18T10:04:01
