data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-03-07T18:30:52,Abruzzo,84025,26828,110853,129950,85.3,643.49,205.46,995.2,2021-03-08T05:14:01
2021-03-07T18:30:52,Basilicata,37539,14129,51668,62275,82.97,674.03,253.69,1118.18,2021-03-08T05:14:01
2021-03-07T18:30:52,Calabria,92846,41418,134264,193580,69.36,482.39,215.19,1005.77,2021-03-08T05:14:01
2021-03-07T18:30:52,Campania,336733,150943,487676,534515,91.24,581.99,260.88,923.83,2021-03-08T05:14:01
2021-03-07T18:30:52,Emilia-Romagna,324006,154073,478079,559350,85.47,725.31,344.9,1252.15,2021-03-08T05:14:01
2021-03-07T18:30:52,Friuli-Venezia Giulia,93387,40458,133845,155205,86.24,770.93,333.99,1281.25,2021-03-08T05:14:01
2021-03-07T18:30:52,Lazio,385430,153392,538822,630650,85.44,657.11,261.51,1075.18,2021-03-08T05:14:01
2021-03-07T18:30:52,Liguria,99472,43352,142824,202780,70.43,644.61,280.94,1314.08,2021-03-08T05:14:01
2021-03-07T18:30:52,Lombardia,544583,277757,822340,1077630,76.31,538.98,274.9,1066.54,2021-03-08T05:14:01
2021-03-07T18:30:52,Marche,99583,35871,135454,156920,86.32,655.84,236.24,1033.46,2021-03-08T05:14:01
2021-03-07T18:30:52,Molise,20564,8493,29057,35405,82.07,680.33,280.98,1171.32,2021-03-08T05:14:01
2021-03-07T18:30:52,P.A. Bolzano,42780,23139,65919,71915,91.66,821.29,444.22,1380.62,2021-03-08T05:14:01
2021-03-07T18:30:52,P.A. Trento,33545,17842,51387,61850,83.08,618.67,329.06,1140.69,2021-03-08T05:14:01
2021-03-07T18:30:52,Piemonte,318510,150377,468887,533050,87.96,733.66,346.38,1227.84,2021-03-08T05:14:01
2021-03-07T18:30:52,Puglia,264026,85572,349598,388225,90.05,658.7,213.49,968.55,2021-03-08T05:14:01
2021-03-07T18:30:52,Sardegna,72042,36726,108768,165380,65.77,441.85,225.25,1014.31,2021-03-08T05:14:01
2021-03-07T18:30:52,Sicilia,298254,129202,427456,526225,81.23,600.3,260.05,1059.14,2021-03-08T05:14:01
2021-03-07T18:30:52,Toscana,270056,105246,375302,412040,91.08,725.42,282.71,1106.82,2021-03-08T05:14:01
2021-03-07T18:30:52,Umbria,50204,17286,67490,87035,77.54,570.32,196.37,988.71,2021-03-08T05:14:01
2021-03-07T18:30:52,Valle d'Aosta,9002,5297,14299,15140,94.45,717.29,422.07,1206.36,2021-03-08T05:14:01
2021-03-07T18:30:52,Veneto,276998,132482,409480,543140,75.39,564.41,269.95,1106.71,2021-03-08T05:14:01
2021-03-07T18:30:52,Italia,3753585,1649883,5403468,6542260,82.59,623.18,273.92,1086.16,2021-03-08T05:14:01
