data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-02-11T14:00:08,Abruzzo,24326,19100,43426,63130,68.79,186.3,146.27,483.47,2021-02-11T16:50:01
2021-02-11T14:00:08,Basilicata,12876,10136,23012,34205,67.28,231.19,182.0,614.17,2021-02-11T16:50:01
2021-02-11T14:00:08,Calabria,37315,27334,64649,104370,61.94,193.87,142.02,542.27,2021-02-11T16:50:01
2021-02-11T14:00:08,Campania,136221,101958,238179,301305,79.05,235.44,176.22,520.76,2021-02-11T16:50:01
2021-02-11T14:00:08,Emilia-Romagna,150132,123754,273886,334020,82.0,336.08,277.03,747.73,2021-02-11T16:50:01
2021-02-11T14:00:08,Friuli-Venezia Giulia,39531,32355,71886,91585,78.49,326.34,267.1,756.05,2021-02-11T16:50:01
2021-02-11T14:00:08,Lazio,144755,114245,259000,348520,74.31,246.79,194.77,594.18,2021-02-11T16:50:01
2021-02-11T14:00:08,Liguria,39863,32371,72234,114790,62.93,258.33,209.78,743.88,2021-02-11T16:50:01
2021-02-11T14:00:08,Lombardia,256900,215908,472808,602080,78.53,254.26,213.69,595.88,2021-02-11T16:50:01
2021-02-11T14:00:08,Marche,32235,27653,59888,76780,78.0,212.3,182.12,505.66,2021-02-11T16:50:01
2021-02-11T14:00:08,Molise,7926,6451,14377,19785,72.67,262.22,213.42,654.56,2021-02-11T16:50:01
2021-02-11T14:00:08,P.A. Bolzano,23008,20862,43870,48085,91.23,441.7,400.51,923.13,2021-02-11T16:50:01
2021-02-11T14:00:08,P.A. Trento,17060,11094,28154,37220,75.64,314.64,204.61,686.44,2021-02-11T16:50:01
2021-02-11T14:00:08,Piemonte,144048,122117,266165,305480,87.13,331.8,281.29,703.65,2021-02-11T16:50:01
2021-02-11T14:00:08,Puglia,85082,65166,150248,201005,74.75,212.26,162.58,501.47,2021-02-11T16:50:01
2021-02-11T14:00:08,Sardegna,33316,25498,58814,85520,68.77,204.33,156.38,524.51,2021-02-11T16:50:01
2021-02-11T14:00:08,Sicilia,120866,98698,219564,304235,72.17,243.27,198.65,612.34,2021-02-11T16:50:01
2021-02-11T14:00:08,Toscana,95518,70396,165914,216520,76.63,256.58,189.1,581.62,2021-02-11T16:50:01
2021-02-11T14:00:08,Umbria,16654,13548,30202,41275,73.17,189.19,153.9,468.88,2021-02-11T16:50:01
2021-02-11T14:00:08,Valle d'Aosta,4868,3771,8639,9400,91.9,387.89,300.48,749.0,2021-02-11T16:50:01
2021-02-11T14:00:08,Veneto,128213,106489,234702,310790,75.52,261.25,216.98,633.27,2021-02-11T16:50:01
2021-02-11T14:00:08,Italia,1550713,1248904,2799617,3650100,76.7,257.45,207.35,606.0,2021-02-11T16:50:01
