data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-05-09T04:55:09,Abruzzo,370968,162679,533647,598350,89.19,2840.99,1245.85,4582.35,2021-05-09T10:22:02
2021-05-09T04:55:09,Basilicata,159886,62260,222146,258085,86.07,2870.82,1117.91,4634.03,2021-05-09T10:22:02
2021-05-09T04:55:09,Calabria,462802,199748,662550,807950,82.0,2404.54,1037.81,4197.79,2021-05-09T10:22:02
2021-05-09T04:55:09,Campania,1539917,577824,2117741,2383725,88.84,2661.52,998.68,4119.91,2021-05-09T10:22:02
2021-05-09T04:55:09,Emilia-Romagna,1253535,629533,1883068,2108110,89.32,2806.14,1409.26,4719.17,2021-05-09T10:22:02
2021-05-09T04:55:09,Friuli-Venezia Giulia,323558,161921,485479,571635,84.93,2671.04,1336.69,4718.96,2021-05-09T10:22:02
2021-05-09T04:55:09,Lazio,1556806,707041,2263847,2654920,85.27,2654.15,1205.41,4526.3,2021-05-09T10:22:02
2021-05-09T04:55:09,Liguria,458733,246329,705062,763700,92.32,2972.75,1596.3,4949.04,2021-05-09T10:22:02
2021-05-09T04:55:09,Lombardia,2977313,1105919,4083232,4483010,91.08,2946.68,1094.54,4436.88,2021-05-09T10:22:02
2021-05-09T04:55:09,Marche,436308,205766,642074,703980,91.21,2873.47,1355.15,4636.33,2021-05-09T10:22:02
2021-05-09T04:55:09,Molise,86972,46086,133058,149895,88.77,2877.34,1524.69,4959.06,2021-05-09T10:22:02
2021-05-09T04:55:09,P.A. Bolzano,157603,62565,220168,261545,84.18,3025.64,1201.12,5021.11,2021-05-09T10:22:02
2021-05-09T04:55:09,P.A. Trento,170168,44784,214952,239980,89.57,3138.39,825.95,4425.93,2021-05-09T10:22:02
2021-05-09T04:55:09,Piemonte,1224613,564337,1788950,2046940,87.4,2820.8,1299.9,4714.96,2021-05-09T10:22:02
2021-05-09T04:55:09,Puglia,1135555,442606,1578161,1724655,91.51,2833.01,1104.22,4302.71,2021-05-09T10:22:02
2021-05-09T04:55:09,Sardegna,417036,172976,590012,718440,82.12,2557.76,1060.89,4406.33,2021-05-09T10:22:02
2021-05-09T04:55:09,Sicilia,1143306,519351,1662657,2096785,79.3,2301.15,1045.31,4220.23,2021-05-09T10:22:02
2021-05-09T04:55:09,Toscana,980898,474262,1455160,1693220,85.94,2634.89,1273.96,4548.33,2021-05-09T10:22:02
2021-05-09T04:55:09,Umbria,245220,114600,359820,400245,89.9,2785.69,1301.85,4546.77,2021-05-09T10:22:02
2021-05-09T04:55:09,Valle d'Aosta,37113,15380,52493,59410,88.36,2957.19,1225.49,4733.83,2021-05-09T10:22:02
2021-05-09T04:55:09,Veneto,1427413,585625,2013038,2192070,91.83,2908.51,1193.28,4466.59,2021-05-09T10:22:02
2021-05-09T04:55:09,Italia,16565723,7101592,23667315,26916650,87.93,2750.28,1179.02,4468.76,2021-05-09T10:22:02
