data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-03-12T05:01:35,Abruzzo,103485,31506,134991,147500,91.52,792.52,241.28,1129.6,2021-03-12T10:58:02
2021-03-12T05:01:35,Basilicata,41324,17141,58465,69295,84.37,741.99,307.77,1244.22,2021-03-12T10:58:02
2021-03-12T05:01:35,Calabria,113561,45918,159479,213470,74.71,590.02,238.57,1109.11,2021-03-12T10:58:02
2021-03-12T05:01:35,Campania,377073,173731,550804,581315,94.75,651.71,300.27,1004.72,2021-03-12T10:58:02
2021-03-12T05:01:35,Emilia-Romagna,369732,172677,542409,615510,88.12,827.67,386.55,1377.87,2021-03-12T10:58:02
2021-03-12T05:01:35,Friuli-Venezia Giulia,100608,48502,149110,170415,87.5,830.54,400.39,1406.81,2021-03-12T10:58:02
2021-03-12T05:01:35,Lazio,449370,175815,625185,692660,90.26,766.12,299.74,1180.9,2021-03-12T10:58:02
2021-03-12T05:01:35,Liguria,117600,50857,168457,226180,74.48,762.09,329.57,1465.73,2021-03-12T10:58:02
2021-03-12T05:01:35,Lombardia,645560,307767,953327,1187610,80.27,638.92,304.6,1175.39,2021-03-12T10:58:02
2021-03-12T05:01:35,Marche,122618,40963,163581,176810,92.52,807.55,269.78,1164.45,2021-03-12T10:58:02
2021-03-12T05:01:35,Molise,24786,8837,33623,38915,86.4,820.01,292.36,1287.45,2021-03-12T10:58:02
2021-03-12T05:01:35,P.A. Bolzano,51233,23989,75222,77765,96.73,983.56,460.54,1492.92,2021-03-12T10:58:02
2021-03-12T05:01:35,P.A. Trento,38505,20639,59144,67700,87.36,710.14,380.64,1248.58,2021-03-12T10:58:02
2021-03-12T05:01:35,Piemonte,360722,160808,521530,586870,88.87,830.89,370.41,1351.81,2021-03-12T10:58:02
2021-03-12T05:01:35,Puglia,313592,96825,410417,428005,95.89,782.36,241.56,1067.8,2021-03-12T10:58:02
2021-03-12T05:01:35,Sardegna,87776,40834,128610,182930,70.31,538.35,250.44,1121.94,2021-03-12T10:58:02
2021-03-12T05:01:35,Sicilia,345554,139664,485218,575365,84.33,695.5,281.1,1158.05,2021-03-12T10:58:02
2021-03-12T05:01:35,Toscana,300584,123659,424243,458840,92.46,807.43,332.17,1232.54,2021-03-12T10:58:02
2021-03-12T05:01:35,Umbria,63178,22227,85405,98735,86.5,717.7,252.5,1121.63,2021-03-12T10:58:02
2021-03-12T05:01:35,Valle d'Aosta,9708,5912,15620,16310,95.77,773.54,471.07,1299.59,2021-03-12T10:58:02
2021-03-12T05:01:35,Veneto,321428,153581,475009,595790,79.73,654.95,312.94,1213.99,2021-03-12T10:58:02
2021-03-12T05:01:35,Italia,4357997,1861852,6219849,7207990,86.29,723.52,309.11,1196.69,2021-03-12T10:58:02
