data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-05-07T04:12:43,Abruzzo,356673,154398,511071,598350,85.41,2731.51,1182.43,4582.35,2021-05-07T16:48:03
2021-05-07T04:12:43,Basilicata,153189,59484,212673,258085,82.4,2750.58,1068.06,4634.03,2021-05-07T16:48:03
2021-05-07T04:12:43,Calabria,442509,185799,628308,807950,77.77,2299.11,965.34,4197.79,2021-05-07T16:48:03
2021-05-07T04:12:43,Campania,1465843,553205,2019048,2383725,84.7,2533.49,956.13,4119.91,2021-05-07T16:48:03
2021-05-07T04:12:43,Emilia-Romagna,1212337,606741,1819078,2108110,86.29,2713.91,1358.24,4719.17,2021-05-07T16:48:03
2021-05-07T04:12:43,Friuli-Venezia Giulia,313926,154329,468255,571635,81.92,2591.52,1274.02,4718.96,2021-05-07T16:48:03
2021-05-07T04:12:43,Lazio,1496478,674388,2170866,2654920,81.77,2551.3,1149.75,4526.3,2021-05-07T16:48:03
2021-05-07T04:12:43,Liguria,449404,232861,682265,763700,89.34,2912.29,1509.02,4949.04,2021-05-07T16:48:03
2021-05-07T04:12:43,Lombardia,2840605,1065223,3905828,4483010,87.13,2811.38,1054.26,4436.88,2021-05-07T16:48:03
2021-05-07T04:12:43,Marche,427575,189310,616885,703980,87.63,2815.96,1246.77,4636.33,2021-05-07T16:48:03
2021-05-07T04:12:43,Molise,83972,44744,128716,149895,85.87,2778.09,1480.29,4959.06,2021-05-07T16:48:03
2021-05-07T04:12:43,P.A. Bolzano,148259,60849,209108,261545,79.95,2846.26,1168.17,5021.11,2021-05-07T16:48:03
2021-05-07T04:12:43,P.A. Trento,161962,43231,205193,239980,85.5,2987.05,797.31,4425.93,2021-05-07T16:48:03
2021-05-07T04:12:43,Piemonte,1184157,534975,1719132,2046940,83.99,2727.61,1232.27,4714.96,2021-05-07T16:48:03
2021-05-07T04:12:43,Puglia,1086957,393794,1480751,1724655,85.86,2711.77,982.45,4302.71,2021-05-07T16:48:03
2021-05-07T04:12:43,Sardegna,397888,166531,564419,718440,78.56,2440.32,1021.37,4406.33,2021-05-07T16:48:03
2021-05-07T04:12:43,Sicilia,1092522,497500,1590022,2096785,75.83,2198.94,1001.33,4220.23,2021-05-07T16:48:03
2021-05-07T04:12:43,Toscana,955441,439305,1394746,1693220,82.37,2566.51,1180.06,4548.33,2021-05-07T16:48:03
2021-05-07T04:12:43,Umbria,233809,108373,342182,400245,85.49,2656.06,1231.11,4546.77,2021-05-07T16:48:03
2021-05-07T04:12:43,Valle d'Aosta,35948,14960,50908,59410,85.69,2864.36,1192.02,4733.83,2021-05-07T16:48:03
2021-05-07T04:12:43,Veneto,1359379,565531,1924910,2192070,87.81,2769.89,1152.33,4466.59,2021-05-07T16:48:03
2021-05-07T04:12:43,Italia,15898833,6745531,22644364,26916650,84.13,2639.56,1119.91,4468.76,2021-05-07T16:48:03
