data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-04-17T04:06:24,Abruzzo,230065,95451,325516,392770,82.88,1761.91,730.99,3007.96,2021-04-17T07:10:01
2021-04-17T04:06:24,Basilicata,84361,40094,124455,163705,76.02,1514.74,719.91,2939.4,2021-04-17T07:10:01
2021-04-17T04:06:24,Calabria,253856,127746,381602,515830,73.98,1318.94,663.72,2680.05,2021-04-17T07:10:01
2021-04-17T04:06:24,Campania,911826,327403,1239229,1444845,85.77,1575.96,565.87,2497.2,2021-04-17T07:10:01
2021-04-17T04:06:24,Emilia-Romagna,869965,375349,1245314,1418080,87.82,1947.49,840.25,3174.49,2021-04-17T07:10:01
2021-04-17T04:06:24,Friuli-Venezia Giulia,222427,96786,319213,380445,83.91,1836.18,798.99,3140.65,2021-04-17T07:10:01
2021-04-17T04:06:24,Lazio,1024068,422694,1446762,1700910,85.06,1745.9,720.64,2899.83,2021-04-17T07:10:01
2021-04-17T04:06:24,Liguria,319470,126221,445691,527160,84.55,2070.28,817.96,3416.18,2021-04-17T07:10:01
2021-04-17T04:06:24,Lombardia,1582024,725158,2307182,2821730,81.76,1565.75,717.7,2792.69,2021-04-17T07:10:01
2021-04-17T04:06:24,Marche,292034,109814,401848,468750,85.73,1923.3,723.22,3087.13,2021-04-17T07:10:01
2021-04-17T04:06:24,Molise,63808,27035,90843,102945,88.24,2111.0,894.41,3405.79,2021-04-17T07:10:01
2021-04-17T04:06:24,P.A. Bolzano,103395,43473,146868,175385,83.74,1984.96,834.59,3367.02,2021-04-17T07:10:01
2021-04-17T04:06:24,P.A. Trento,92805,40880,133685,155230,86.12,1711.59,753.95,2862.89,2021-04-17T07:10:01
2021-04-17T04:06:24,Piemonte,798405,371385,1169790,1361520,85.92,1839.06,855.45,3136.15,2021-04-17T07:10:01
2021-04-17T04:06:24,Puglia,664257,256204,920461,1071275,85.92,1657.21,639.18,2672.64,2021-04-17T07:10:01
2021-04-17T04:06:24,Sardegna,267184,105802,372986,450710,82.76,1638.69,648.9,2764.29,2021-04-17T07:10:01
2021-04-17T04:06:24,Sicilia,728427,342988,1071415,1333435,80.35,1466.12,690.34,2683.83,2021-04-17T07:10:01
2021-04-17T04:06:24,Toscana,709704,261393,971097,1131430,85.83,1906.41,702.15,3039.25,2021-04-17T07:10:01
2021-04-17T04:06:24,Umbria,167828,60608,228436,256465,89.07,1906.52,688.5,2913.43,2021-04-17T07:10:01
2021-04-17T04:06:24,Valle d'Aosta,24380,8756,33136,38620,85.8,1942.61,697.68,3077.27,2021-04-17T07:10:01
2021-04-17T04:06:24,Veneto,901332,366903,1268235,1411840,89.83,1836.57,747.61,2876.78,2021-04-17T07:10:01
2021-04-17T04:06:24,Italia,10311621,4332143,14643764,17323080,84.53,1711.96,719.23,2876.02,2021-04-17T07:10:01
