data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-03-07T05:01:11,Abruzzo,82340,26828,109168,129950,84.01,630.59,205.46,995.2,2021-03-07T06:28:02
2021-03-07T05:01:11,Basilicata,37130,14128,51258,62275,82.31,666.69,253.67,1118.18,2021-03-07T06:28:02
2021-03-07T05:01:11,Calabria,90584,41346,131930,193580,68.15,470.64,214.82,1005.77,2021-03-07T06:28:02
2021-03-07T05:01:11,Campania,330844,147233,478077,534515,89.44,571.81,254.47,923.83,2021-03-07T06:28:02
2021-03-07T05:01:11,Emilia-Romagna,319277,152691,471968,559350,84.38,714.73,341.81,1252.15,2021-03-07T06:28:02
2021-03-07T05:01:11,Friuli-Venezia Giulia,91655,40457,132112,155205,85.12,756.63,333.98,1281.25,2021-03-07T06:28:02
2021-03-07T05:01:11,Lazio,376128,150018,526146,630650,83.43,641.25,255.76,1075.18,2021-03-07T06:28:02
2021-03-07T05:01:11,Liguria,98030,43096,141126,202780,69.6,635.27,279.28,1314.08,2021-03-07T06:28:02
2021-03-07T05:01:11,Lombardia,537969,275422,813391,1077630,75.48,532.43,272.59,1066.54,2021-03-07T06:28:02
2021-03-07T05:01:11,Marche,96600,35295,131895,156920,84.05,636.2,232.45,1033.46,2021-03-07T06:28:02
2021-03-07T05:01:11,Molise,19655,8491,28146,35405,79.5,650.26,280.91,1171.32,2021-03-07T06:28:02
2021-03-07T05:01:11,P.A. Bolzano,42775,23047,65822,71915,91.53,821.19,442.45,1380.62,2021-03-07T06:28:02
2021-03-07T05:01:11,P.A. Trento,33534,17842,51376,61850,83.07,618.46,329.06,1140.69,2021-03-07T06:28:02
2021-03-07T05:01:11,Piemonte,309793,149405,459198,533050,86.15,713.58,344.14,1227.84,2021-03-07T06:28:02
2021-03-07T05:01:11,Puglia,258635,84850,343485,388225,88.48,645.25,211.69,968.55,2021-03-07T06:28:02
2021-03-07T05:01:11,Sardegna,71141,36254,107395,165380,64.94,436.32,222.35,1014.31,2021-03-07T06:28:02
2021-03-07T05:01:11,Sicilia,291464,128328,419792,526225,79.77,586.63,258.29,1059.14,2021-03-07T06:28:02
2021-03-07T05:01:11,Toscana,268038,102549,370587,412040,89.94,720.0,275.47,1106.82,2021-03-07T06:28:02
2021-03-07T05:01:11,Umbria,49418,17286,66704,87035,76.64,561.39,196.37,988.71,2021-03-07T06:28:02
2021-03-07T05:01:11,Valle d'Aosta,8991,5244,14235,15140,94.02,716.41,417.85,1206.36,2021-03-07T06:28:02
2021-03-07T05:01:11,Veneto,273666,131955,405621,543140,74.68,557.63,268.87,1106.71,2021-03-07T06:28:02
2021-03-07T05:01:11,Italia,3687667,1631765,5319432,6542260,81.31,612.23,270.91,1086.16,2021-03-07T06:28:02
