data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-04-24T19:11:04,Abruzzo,267476,110602,378078,449420,84.13,2048.42,847.03,3441.8,2021-04-25T04:34:01
2021-04-24T19:11:04,Basilicata,105422,51415,156837,187065,83.84,1892.9,923.18,3358.84,2021-04-25T04:34:01
2021-04-24T19:11:04,Calabria,314525,144873,459398,592770,77.5,1634.15,752.7,3079.8,2021-04-25T04:34:01
2021-04-24T19:11:04,Campania,1074427,414742,1489169,1694715,87.87,1856.99,716.82,2929.06,2021-04-25T04:34:01
2021-04-24T19:11:04,Emilia-Romagna,986552,453026,1439578,1603350,89.79,2208.48,1014.13,3589.23,2021-04-25T04:34:01
2021-04-24T19:11:04,Friuli-Venezia Giulia,259905,119373,379278,434225,87.35,2145.57,985.45,3584.62,2021-04-25T04:34:01
2021-04-24T19:11:04,Lazio,1187395,518436,1705831,1957420,87.15,2024.36,883.87,3337.15,2021-04-25T04:34:01
2021-04-24T19:11:04,Liguria,377412,153482,530894,589290,90.09,2445.76,994.62,3818.8,2021-04-25T04:34:01
2021-04-24T19:11:04,Lombardia,1968663,825104,2793767,3252990,85.88,1948.41,816.61,3219.52,2021-04-25T04:34:01
2021-04-24T19:11:04,Marche,360550,123491,484041,532210,90.95,2374.54,813.3,3505.07,2021-04-25T04:34:01
2021-04-24T19:11:04,Molise,70909,33748,104657,116035,90.19,2345.92,1116.5,3838.85,2021-04-25T04:34:01
2021-04-24T19:11:04,P.A. Bolzano,125177,48383,173560,197975,87.67,2403.13,928.85,3800.7,2021-04-25T04:34:01
2021-04-24T19:11:04,P.A. Trento,114047,41444,155491,179340,86.7,2103.36,764.35,3307.55,2021-04-25T04:34:01
2021-04-24T19:11:04,Piemonte,964024,412054,1376078,1542800,89.19,2220.55,949.13,3553.71,2021-04-25T04:34:01
2021-04-24T19:11:04,Puglia,847083,284854,1131937,1246685,90.8,2113.32,710.66,3110.26,2021-04-25T04:34:01
2021-04-24T19:11:04,Sardegna,318862,136713,455575,521650,87.33,1955.64,838.49,3199.38,2021-04-25T04:34:01
2021-04-24T19:11:04,Sicilia,866488,391046,1257534,1533045,82.03,1743.99,787.06,3085.58,2021-04-25T04:34:01
2021-04-24T19:11:04,Toscana,810529,321832,1132361,1287600,87.94,2177.24,864.51,3458.75,2021-04-25T04:34:01
2021-04-24T19:11:04,Umbria,191805,75217,267022,296355,90.1,2178.9,854.46,3366.58,2021-04-25T04:34:01
2021-04-24T19:11:04,Valle d'Aosta,28869,10335,39204,45250,86.64,2300.3,823.5,3605.55,2021-04-25T04:34:01
2021-04-24T19:11:04,Veneto,1005994,459120,1465114,1619850,90.45,2049.83,935.51,3300.63,2021-04-25T04:34:01
2021-04-24T19:11:04,Italia,12246114,5129290,17375404,19880040,87.4,2033.13,851.58,3300.53,2021-04-25T04:34:01
