data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-04-15T18:50:59,Abruzzo,222663,93583,316246,389270,81.24,1705.22,716.69,2981.15,2021-04-16T01:02:02
2021-04-15T18:50:59,Basilicata,80847,38905,119752,162205,73.83,1451.64,698.56,2912.46,2021-04-16T01:02:02
2021-04-15T18:50:59,Calabria,243626,125723,369349,510730,72.32,1265.79,653.21,2653.56,2021-04-16T01:02:02
2021-04-15T18:50:59,Campania,877318,314576,1191894,1429345,83.39,1516.31,543.7,2470.41,2021-04-16T01:02:02
2021-04-15T18:50:59,Emilia-Romagna,843858,363207,1207065,1401380,86.13,1889.04,813.07,3137.1,2021-04-16T01:02:02
2021-04-15T18:50:59,Friuli-Venezia Giulia,214316,94292,308608,377245,81.81,1769.22,778.4,3114.23,2021-04-16T01:02:02
2021-04-15T18:50:59,Lazio,997358,408905,1406263,1685410,83.44,1700.37,697.13,2873.41,2021-04-16T01:02:02
2021-04-15T18:50:59,Liguria,308056,123851,431907,523160,82.56,1996.31,802.6,3390.26,2021-04-16T01:02:02
2021-04-15T18:50:59,Lombardia,1531591,708678,2240269,2790150,80.29,1515.83,701.39,2761.44,2021-04-16T01:02:02
2021-04-15T18:50:59,Marche,278367,109198,387565,464650,83.41,1833.29,719.16,3060.13,2021-04-16T01:02:02
2021-04-15T18:50:59,Molise,62325,25735,88060,102145,86.21,2061.93,851.41,3379.32,2021-04-16T01:02:02
2021-04-15T18:50:59,P.A. Bolzano,100493,42799,143292,171085,83.75,1929.25,821.65,3284.47,2021-04-16T01:02:02
2021-04-15T18:50:59,P.A. Trento,89476,40772,130248,153830,84.67,1650.2,751.95,2837.07,2021-04-16T01:02:02
2021-04-15T18:50:59,Piemonte,769588,366091,1135679,1350020,84.12,1772.68,843.26,3109.66,2021-04-16T01:02:02
2021-04-15T18:50:59,Puglia,619944,251819,871763,1060475,82.2,1546.65,628.24,2645.7,2021-04-16T01:02:02
2021-04-15T18:50:59,Sardegna,256471,99942,356413,446110,79.89,1572.98,612.96,2736.08,2021-04-16T01:02:02
2021-04-15T18:50:59,Sicilia,704570,332876,1037446,1320235,78.58,1418.1,669.98,2657.26,2021-04-16T01:02:02
2021-04-15T18:50:59,Toscana,682507,252627,935134,1121530,83.38,1833.35,678.61,3012.66,2021-04-16T01:02:02
2021-04-15T18:50:59,Umbria,160530,58474,219004,254065,86.2,1823.61,664.26,2886.17,2021-04-16T01:02:02
2021-04-15T18:50:59,Valle d'Aosta,23287,8741,32028,38320,83.58,1855.52,696.49,3053.36,2021-04-16T01:02:02
2021-04-15T18:50:59,Veneto,882763,349103,1231866,1392230,88.48,1798.73,711.34,2836.83,2021-04-16T01:02:02
2021-04-15T18:50:59,Italia,9949954,4209897,14159851,17143590,82.6,1651.91,698.94,2846.22,2021-04-16T01:02:02
