data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-02-20T18:00:09,Abruzzo,39622,20367,59989,86670,69.22,303.44,155.98,663.75,2021-02-21T09:46:01
2021-02-20T18:00:09,Basilicata,18653,10770,29423,45225,65.06,334.92,193.38,812.04,2021-02-21T09:46:01
2021-02-20T18:00:09,Calabria,48014,32957,80971,136290,59.41,249.46,171.23,708.11,2021-02-21T09:46:01
2021-02-20T18:00:09,Campania,191543,105953,297496,379755,78.34,331.05,183.12,656.35,2021-02-21T09:46:01
2021-02-20T18:00:09,Emilia-Romagna,190705,130135,320840,417900,76.77,426.91,291.32,935.5,2021-02-21T09:46:01
2021-02-20T18:00:09,Friuli-Venezia Giulia,55324,34310,89634,116965,76.63,456.71,283.24,965.57,2021-02-21T09:46:01
2021-02-20T18:00:09,Lazio,214692,117257,331949,444780,74.63,366.02,199.91,758.29,2021-02-21T09:46:01
2021-02-20T18:00:09,Liguria,54360,34791,89151,147950,60.26,352.27,225.46,958.77,2021-02-21T09:46:01
2021-02-20T18:00:09,Lombardia,341896,234447,576343,773800,74.48,338.38,232.03,765.84,2021-02-21T09:46:01
2021-02-20T18:00:09,Marche,46923,28843,75766,107000,70.81,309.03,189.96,704.69,2021-02-21T09:46:01
2021-02-20T18:00:09,Molise,9411,6626,16037,25595,62.66,311.35,219.21,846.77,2021-02-21T09:46:01
2021-02-20T18:00:09,P.A. Bolzano,29065,22125,51190,56165,91.14,557.99,424.75,1078.25,2021-02-21T09:46:01
2021-02-20T18:00:09,P.A. Trento,22196,12985,35181,46770,75.22,409.36,239.48,862.57,2021-02-21T09:46:01
2021-02-20T18:00:09,Piemonte,168890,133272,302162,392470,76.99,389.02,306.98,904.02,2021-02-21T09:46:01
2021-02-20T18:00:09,Puglia,113550,71085,184635,267415,69.04,283.29,177.34,667.15,2021-02-21T09:46:01
2021-02-20T18:00:09,Sardegna,45984,26202,72186,113700,63.49,282.03,160.7,697.34,2021-02-21T09:46:01
2021-02-20T18:00:09,Sicilia,157157,102766,259923,380925,68.23,316.31,206.84,766.69,2021-02-21T09:46:01
2021-02-20T18:00:09,Toscana,166284,75153,241437,288680,83.63,446.67,201.88,775.45,2021-02-21T09:46:01
2021-02-20T18:00:09,Umbria,23362,14547,37909,58405,64.91,265.39,165.25,663.48,2021-02-21T09:46:01
2021-02-20T18:00:09,Valle d'Aosta,7081,4118,11199,11470,97.64,564.22,328.12,913.94,2021-02-21T09:46:01
2021-02-20T18:00:09,Veneto,167659,108623,276282,394530,70.03,341.62,221.33,803.9,2021-02-21T09:46:01
2021-02-20T18:00:09,Italia,2112371,1327332,3439703,4692460,73.3,350.7,220.37,779.05,2021-02-21T09:46:01
