data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-02-12T14:00:38,Abruzzo,25124,19195,44319,63130,70.2,192.41,147.0,483.47,2021-02-12T16:38:01
2021-02-12T14:00:38,Basilicata,13541,10190,23731,34205,69.38,243.13,182.97,614.17,2021-02-12T16:38:01
2021-02-12T14:00:38,Calabria,37315,27334,64649,104370,61.94,193.87,142.02,542.27,2021-02-12T16:38:01
2021-02-12T14:00:38,Campania,139581,102017,241598,301305,80.18,241.24,176.32,520.76,2021-02-12T16:38:01
2021-02-12T14:00:38,Emilia-Romagna,153379,124725,278104,334020,83.26,343.35,279.21,747.73,2021-02-12T16:38:01
2021-02-12T14:00:38,Friuli-Venezia Giulia,41342,32553,73895,91585,80.68,341.29,268.73,756.05,2021-02-12T16:38:01
2021-02-12T14:00:38,Lazio,151029,114399,265428,348520,76.16,257.49,195.04,594.18,2021-02-12T16:38:01
2021-02-12T14:00:38,Liguria,40483,33046,73529,114790,64.06,262.34,214.15,743.88,2021-02-12T16:38:01
2021-02-12T14:00:38,Lombardia,266814,222329,489143,602080,81.24,264.07,220.04,595.88,2021-02-12T16:38:01
2021-02-12T14:00:38,Marche,33784,28004,61788,76780,80.47,222.5,184.43,505.66,2021-02-12T16:38:01
2021-02-12T14:00:38,Molise,8314,6480,14794,19785,74.77,275.06,214.38,654.56,2021-02-12T16:38:01
2021-02-12T14:00:38,P.A. Bolzano,23256,21675,44931,48085,93.44,446.47,416.11,923.13,2021-02-12T16:38:01
2021-02-12T14:00:38,P.A. Trento,17878,11393,29271,37220,78.64,329.72,210.12,686.44,2021-02-12T16:38:01
2021-02-12T14:00:38,Piemonte,147203,125539,272742,305480,89.28,339.07,289.17,703.65,2021-02-12T16:38:01
2021-02-12T14:00:38,Puglia,88696,66287,154983,201005,77.1,221.28,165.37,501.47,2021-02-12T16:38:01
2021-02-12T14:00:38,Sardegna,35076,25558,60634,85520,70.9,215.13,156.75,524.51,2021-02-12T16:38:01
2021-02-12T14:00:38,Sicilia,125473,99097,224570,304235,73.81,252.54,199.45,612.34,2021-02-12T16:38:01
2021-02-12T14:00:38,Toscana,101463,70624,172087,216520,79.48,272.55,189.71,581.62,2021-02-12T16:38:01
2021-02-12T14:00:38,Umbria,17377,13554,30931,41275,74.94,197.4,153.97,468.88,2021-02-12T16:38:01
2021-02-12T14:00:38,Valle d'Aosta,5090,3780,8870,9400,94.36,405.57,301.19,749.0,2021-02-12T16:38:01
2021-02-12T14:00:38,Veneto,131443,107065,238508,310790,76.74,267.83,218.16,633.27,2021-02-12T16:38:01
2021-02-12T14:00:38,Italia,1603661,1264844,2868505,3650100,78.59,266.24,209.99,606.0,2021-02-12T16:38:01
