data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-05-20T15:08:05,Abruzzo,440285,212780,653065,734570,88.9,3371.84,1629.54,5625.57,2021-05-20T21:32:02
2021-05-20T15:08:05,Basilicata,192140,86015,278155,314525,88.44,3449.96,1544.44,5647.44,2021-05-20T21:32:02
2021-05-20T15:08:05,Calabria,587848,257150,844998,985150,85.77,3054.23,1336.05,5118.46,2021-05-20T21:32:02
2021-05-20T15:08:05,Campania,1904598,755227,2659825,2961135,89.82,3291.81,1305.3,5117.88,2021-05-20T21:32:02
2021-05-20T15:08:05,Emilia-Romagna,1506831,732147,2238978,2473450,90.52,3373.16,1638.97,5537.02,2021-05-20T21:32:02
2021-05-20T15:08:05,Friuli-Venezia Giulia,412203,187522,599725,686905,87.31,3402.82,1548.03,5670.54,2021-05-20T21:32:02
2021-05-20T15:08:05,Lazio,1943135,864860,2807995,3199570,87.76,3312.8,1474.48,5454.86,2021-05-20T21:32:02
2021-05-20T15:08:05,Liguria,536509,291170,827679,890570,92.94,3476.77,1886.88,5771.2,2021-05-20T21:32:02
2021-05-20T15:08:05,Lombardia,3525809,1516172,5041981,5443900,92.62,3489.53,1500.57,5387.88,2021-05-20T21:32:02
2021-05-20T15:08:05,Marche,507487,260762,768249,828110,92.77,3342.25,1717.35,5453.83,2021-05-20T21:32:02
2021-05-20T15:08:05,Molise,110744,50633,161377,174955,92.24,3663.8,1675.12,5788.13,2021-05-20T21:32:02
2021-05-20T15:08:05,P.A. Bolzano,186584,76123,262707,308545,85.14,3582.02,1461.4,5923.41,2021-05-20T21:32:02
2021-05-20T15:08:05,P.A. Trento,201068,53872,254940,284620,89.57,3708.28,993.56,5249.22,2021-05-20T21:32:02
2021-05-20T15:08:05,Piemonte,1432162,723322,2155484,2403860,89.67,3298.87,1666.11,5537.09,2021-05-20T21:32:02
2021-05-20T15:08:05,Puglia,1363980,611013,1974993,2142405,92.19,3402.89,1524.37,5344.93,2021-05-20T21:32:02
2021-05-20T15:08:05,Sardegna,511661,206569,718230,898170,79.97,3138.11,1266.93,5508.64,2021-05-20T21:32:02
2021-05-20T15:08:05,Sicilia,1422697,671118,2093815,2393895,87.46,2863.49,1350.77,4818.23,2021-05-20T21:32:02
2021-05-20T15:08:05,Toscana,1182271,607208,1789479,1990860,89.88,3175.82,1631.08,5347.85,2021-05-20T21:32:02
2021-05-20T15:08:05,Umbria,294731,139620,434351,481315,90.24,3348.13,1586.08,5467.72,2021-05-20T21:32:02
2021-05-20T15:08:05,Valle d'Aosta,42063,20846,62909,71540,87.94,3351.61,1661.02,5700.35,2021-05-20T21:32:02
2021-05-20T15:08:05,Veneto,1699614,706788,2406402,2609510,92.22,3463.16,1440.16,5317.17,2021-05-20T21:32:02
2021-05-20T15:08:05,Italia,20004420,9030917,29035337,32277560,89.96,3321.18,1499.33,5358.79,2021-05-20T21:32:02
