data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-03-27T08:08:44,Abruzzo,141270,59155,200425,242590,82.62,1081.89,453.03,1857.83,2021-03-27T15:18:02
2021-03-27T08:08:44,Basilicata,49796,31195,80991,103225,78.46,894.11,560.12,1853.45,2021-03-27T15:18:02
2021-03-27T08:08:44,Calabria,159721,73129,232850,315490,73.81,829.85,379.95,1639.16,2021-03-27T15:18:02
2021-03-27T08:08:44,Campania,517661,235816,753477,916275,82.23,894.7,407.57,1583.65,2021-03-27T15:18:02
2021-03-27T08:08:44,Emilia-Romagna,499071,268030,767101,920780,83.31,1117.21,600.01,2061.24,2021-03-27T15:18:02
2021-03-27T08:08:44,Friuli-Venezia Giulia,127915,74370,202285,245255,82.48,1055.96,613.94,2024.63,2021-03-27T15:18:02
2021-03-27T08:08:44,Lazio,656967,267666,924633,1118200,82.69,1120.04,456.34,1906.39,2021-03-27T15:18:02
2021-03-27T08:08:44,Liguria,166979,88304,255283,336990,75.75,1082.08,572.24,2183.81,2021-03-27T15:18:02
2021-03-27T08:08:44,Lombardia,989382,454748,1444130,1763090,81.91,979.2,450.07,1744.95,2021-03-27T15:18:02
2021-03-27T08:08:44,Marche,150642,85555,236197,296390,79.69,992.11,563.45,1951.99,2021-03-27T15:18:02
2021-03-27T08:08:44,Molise,39039,16391,55430,65505,84.62,1291.55,542.27,2167.14,2021-03-27T15:18:02
2021-03-27T08:08:44,P.A. Bolzano,66165,31076,97241,106885,90.98,1270.23,596.59,2051.96,2021-03-27T15:18:02
2021-03-27T08:08:44,P.A. Trento,55508,29580,85088,99660,85.38,1023.73,545.54,1838.02,2021-03-27T15:18:02
2021-03-27T08:08:44,Piemonte,467585,253881,721466,877770,82.19,1077.04,584.79,2021.87,2021-03-27T15:18:02
2021-03-27T08:08:44,Puglia,385542,169016,554558,681305,81.4,961.86,421.67,1699.74,2021-03-27T15:18:02
2021-03-27T08:08:44,Sardegna,147485,58650,206135,274490,75.1,904.55,359.71,1683.5,2021-03-27T15:18:02
2021-03-27T08:08:44,Sicilia,506770,216472,723242,840535,86.05,1019.98,435.7,1691.76,2021-03-27T15:18:02
2021-03-27T08:08:44,Toscana,407858,179941,587799,692170,84.92,1095.59,483.36,1859.31,2021-03-27T15:18:02
2021-03-27T08:08:44,Umbria,93175,35218,128393,152935,83.95,1058.46,400.07,1737.34,2021-03-27T15:18:02
2021-03-27T08:08:44,Valle d'Aosta,13685,7298,20983,24660,85.09,1090.43,581.51,1964.92,2021-03-27T15:18:02
2021-03-27T08:08:44,Veneto,512493,226895,739388,894580,82.65,1044.26,462.32,1822.81,2021-03-27T15:18:02
2021-03-27T08:08:44,Italia,6154709,2862386,9017095,10968780,82.21,1021.82,475.22,1821.06,2021-03-27T15:18:02
