data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-01-24T07:03:38,Abruzzo,18849,311,19160,35170,54.48,144.35,2.38,269.34,2021-01-24T13:10:01
2021-01-24T07:03:38,Basilicata,10493,747,11240,17265,65.1,188.41,13.41,310.0,2021-01-24T13:10:01
2021-01-24T07:03:38,Calabria,20517,36,20553,48640,42.26,106.6,0.19,252.71,2021-01-24T13:10:01
2021-01-24T07:03:38,Campania,107346,6524,113870,147955,76.96,185.53,11.28,255.72,2021-01-24T13:10:01
2021-01-24T07:03:38,Emilia-Romagna,122917,4499,127416,165935,76.79,275.16,10.07,371.46,2021-01-24T13:10:01
2021-01-24T07:03:38,Friuli-Venezia Giulia,33395,2206,35601,44335,80.3,275.68,18.21,365.99,2021-01-24T13:10:01
2021-01-24T07:03:38,Lazio,118268,17634,135902,178690,76.05,201.63,30.06,304.64,2021-01-24T13:10:01
2021-01-24T07:03:38,Liguria,35399,1741,37140,65840,56.41,229.4,11.28,426.67,2021-01-24T13:10:01
2021-01-24T07:03:38,Lombardia,216313,2682,218995,305820,71.61,214.09,2.65,302.67,2021-01-24T13:10:01
2021-01-24T07:03:38,Marche,27223,1308,28531,39530,72.18,179.29,8.61,260.34,2021-01-24T13:10:01
2021-01-24T07:03:38,Molise,6674,41,6715,12335,54.44,220.8,1.36,408.09,2021-01-24T13:10:01
2021-01-24T07:03:38,P.A. Bolzano,22232,1032,23264,23155,100.47,426.81,19.81,444.53,2021-01-24T13:10:01
2021-01-24T07:03:38,P.A. Trento,12884,1494,14378,18040,79.7,237.62,27.55,332.71,2021-01-24T13:10:01
2021-01-24T07:03:38,Piemonte,130984,9822,140806,168220,83.7,301.71,22.62,387.48,2021-01-24T13:10:01
2021-01-24T07:03:38,Puglia,70008,3654,73662,93325,78.93,174.66,9.12,232.83,2021-01-24T13:10:01
2021-01-24T07:03:38,Sardegna,25894,302,26196,40350,64.92,158.81,1.85,247.47,2021-01-24T13:10:01
2021-01-24T07:03:38,Sicilia,91794,4458,96252,169525,56.78,184.76,8.97,341.21,2021-01-24T13:10:01
2021-01-24T07:03:38,Toscana,75396,7191,82587,104590,78.96,202.53,19.32,280.95,2021-01-24T13:10:01
2021-01-24T07:03:38,Umbria,14647,871,15518,22535,68.86,166.39,9.89,256.0,2021-01-24T13:10:01
2021-01-24T07:03:38,Valle d'Aosta,3911,36,3947,5290,74.61,311.63,2.87,421.51,2021-01-24T13:10:01
2021-01-24T07:03:38,Veneto,110128,8492,118620,146930,80.73,224.4,17.3,299.39,2021-01-24T13:10:01
2021-01-24T07:03:38,Italia,1275272,75081,1350353,1853475,72.86,211.72,12.47,307.72,2021-01-24T13:10:01
