data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-04-22T19:10:17,Abruzzo,256136,106882,363018,449420,80.77,1961.57,818.54,3441.8,2021-04-23T02:10:02
2021-04-22T19:10:17,Basilicata,97565,49092,146657,187065,78.4,1751.82,881.47,3358.84,2021-04-23T02:10:02
2021-04-22T19:10:17,Calabria,292894,138443,431337,592770,72.77,1521.76,719.3,3079.8,2021-04-23T02:10:02
2021-04-22T19:10:17,Campania,1025357,393904,1419261,1694715,83.75,1772.18,680.8,2929.06,2021-04-23T02:10:02
2021-04-22T19:10:17,Emilia-Romagna,956150,424164,1380314,1603350,86.09,2140.42,949.52,3589.23,2021-04-23T02:10:02
2021-04-22T19:10:17,Friuli-Venezia Giulia,246727,112325,359052,434225,82.69,2036.78,927.27,3584.62,2021-04-23T02:10:02
2021-04-22T19:10:17,Lazio,1141776,490127,1631903,1957420,83.37,1946.58,835.6,3337.15,2021-04-23T02:10:02
2021-04-22T19:10:17,Liguria,360828,144062,504890,589290,85.68,2338.29,933.57,3818.8,2021-04-23T02:10:02
2021-04-22T19:10:17,Lombardia,1855576,789904,2645480,3252990,81.32,1836.48,781.78,3219.52,2021-04-23T02:10:02
2021-04-22T19:10:17,Marche,343021,117220,460241,532210,86.48,2259.1,772.0,3505.07,2021-04-23T02:10:02
2021-04-22T19:10:17,Molise,68658,31477,100135,116035,86.3,2271.45,1041.37,3838.85,2021-04-23T02:10:02
2021-04-22T19:10:17,P.A. Bolzano,118191,46450,164641,197975,83.16,2269.02,891.74,3800.7,2021-04-23T02:10:02
2021-04-22T19:10:17,P.A. Trento,108243,41277,149520,179340,83.37,1996.32,761.27,3307.55,2021-04-23T02:10:02
2021-04-22T19:10:17,Piemonte,920737,399336,1320073,1542300,85.59,2120.84,919.84,3552.56,2021-04-23T02:10:02
2021-04-22T19:10:17,Puglia,797906,274976,1072882,1246685,86.06,1990.64,686.02,3110.26,2021-04-23T02:10:02
2021-04-22T19:10:17,Sardegna,303238,128298,431536,521650,82.73,1859.81,786.88,3199.38,2021-04-23T02:10:02
2021-04-22T19:10:17,Sicilia,820148,377306,1197454,1532295,78.15,1650.73,759.41,3084.08,2021-04-23T02:10:02
2021-04-22T19:10:17,Toscana,788371,291592,1079963,1287600,83.87,2117.72,783.27,3458.75,2021-04-23T02:10:02
2021-04-22T19:10:17,Umbria,184301,71104,255405,296355,86.18,2093.65,807.74,3366.58,2021-04-23T02:10:02
2021-04-22T19:10:17,Valle d'Aosta,27668,9755,37423,44900,83.35,2204.6,777.28,3577.66,2021-04-23T02:10:02
2021-04-22T19:10:17,Veneto,967463,440409,1407872,1619850,86.91,1971.31,897.38,3300.63,2021-04-23T02:10:02
2021-04-22T19:10:17,Italia,11680954,4878103,16559057,19878440,83.3,1939.3,809.87,3300.26,2021-04-23T02:10:02
